Hours,q_rej
167554.1529,296918.9419
167559.8471,296918.9419
167723.1228,296918.9419
167726.8772,296918.9419
167771.7468,296918.9419
167774.2532,296918.9419
167819.7859,296918.9419
167822.2141,296918.9419
167856,89068.02919
167871.5159,89068.02919
167871.8315,89068.02919
167872.716,89068.02919
167986.8915,118173.6189
167991.1085,-40269.40405
168297.0236,-40269.40405
168304.9764,-40269.40405
168394.275,-40269.40405
168399.725,-40269.40405
168585.6985,118173.6189
168587.4863,118173.6189
168587.9729,118173.6189
168590.0271,118173.6189
168590.5137,118173.6189
168592.3015,356104.8
168600,118173.6189
168615.5545,118173.6189
168659.368,118173.6189
168659.7653,118173.6189
168662.2347,118173.6189
168662.632,118173.6189
168825.9355,118173.6189
168827.8474,136714.0165
168830.1526,-16582.43763
168832.0645,-16582.43763
168873.416,-16582.43763
168880.584,-16582.43763
169257.8879,136714.0165
169259.4011,136714.0165
169259.5111,136714.0165
169262.4889,136714.0165
169262.5989,136714.0165
169264.1121,379485.7548
169320,136714.0165
169330.9051,136714.0165
169331.1537,136714.0165
169332.5,171823.6175
169333.5,-870.259471
169334.8463,-870.259471
169335.0949,-870.259471
169335.4691,-870.259471
169335.5791,-870.259471
169336.2803,-870.259471
169737.9231,171823.6175
169738.5494,171823.6175
169738.6375,171823.6175
169743.3625,171823.6175
169743.4506,171823.6175
169744.0769,449004.4258
170064,171823.6175
170079.582,171823.6175
170079.8698,171823.6175
170080.8405,171823.6175
170122.9268,171823.6175
170127.0732,171823.6175
170147.2004,171823.6175
170150.7996,171823.6175
170650.7346,171823.6175
170655.2654,171823.6175
170721.7769,194432.9617
170728.2231,455015.1484
170746.0768,455015.1484
170751.9232,455015.1484
170784,194432.9617
170799.5666,194432.9617
170819.241,194432.9617
170819.5702,194432.9617
170822.4298,194432.9617
170822.759,194432.9617
170843.349,194432.9617
170843.7619,194432.9617
170846.2381,194432.9617
170846.651,194432.9617
171176.7526,194432.9617
171185.2474,194432.9617
171202.5308,194432.9617
171207.4692,194432.9617
171225.5895,194059.2466
171232.4105,467101.5097
171528,194059.2466
171543.5245,194059.2466
171543.8537,194059.2466
171544.74,194059.2466
171972.5,194059.2466
171973.5,194059.2466
172113.8501,201669.9996
172114.406,201669.9996
172114.4557,201669.9996
172119.5443,201669.9996
172119.594,201669.9996
172120.1499,460317.1355
172272,201669.9996
172403.4711,201669.9996
172403.8612,201669.9996
172406.1388,201669.9996
172406.5289,201669.9996
172449.6039,161243.6142
172451.0692,161243.6142
172454.9308,161243.6142
172456.3961,411861.3677
172667.4756,411861.3677
172670.5244,411861.3677
172955.0978,411861.3677
172955.5482,411861.3677
172958.4518,411861.3677
172958.9022,411861.3677
172979.7358,411861.3677
172982.2642,411861.3677
172992,161243.6142
173003.2295,161243.6142
173006.7705,161243.6142
173049.8491,125481.1618
173056.1509,351826.4903
173243.259,351826.4903
173246.741,351826.4903
173338.4743,351826.4903
173343.5257,351826.4903
173364.047,125481.1618
173365.953,-12252.6957
173624.1124,-12252.6957
173633.8876,-12252.6957
173723.0698,-12252.6957
173723.5455,-12252.6957
173723.7195,-12252.6957
173726.2805,-12252.6957
173726.4545,-12252.6957
173726.9302,-12252.6957
173736,125481.1618
173912.816,95353.16738
173921.184,268742.4387
174251.8567,268742.4387
174254.1433,268742.4387
174297.1218,268742.4387
174299.323,95353.16738
174302.677,-46782.09628
174304.8782,-46782.09628
174393.5899,-46782.09628
174400.4101,-46782.09628
174443.076,-46782.09628
174443.5394,-46782.09628
174443.7175,-46782.09628
174446.2825,-46782.09628
174446.4606,-46782.09628
174446.924,-46782.09628
174456,95353.16738
174633.4061,73166.43111
174635.9512,73166.43111
174638.0488,73166.43111
174640.5939,243889.1009
175038.7813,243889.1009
175040.0803,243889.1009
175041.2241,73166.43111
175048.7759,-90693.22275
175049.9197,-90693.22275
175051.2187,-90693.22275
175139.0703,-90693.22275
175139.5522,-90693.22275
175142.4478,-90693.22275
175142.9297,-90693.22275
175187.7202,-90693.22275
175190.2798,-90693.22275
175200,73166.43111
