Hours,HPHtgLd_W,HPClgLd_W
0,0,0
16.51843598,42842.56103,0
199.6946639,42842.56103,0
199.882636,42842.56103,0
210.117364,83474.9,0
210.3053361,83474.9,0
465.9314057,83474.9,0
467.7597304,83474.9,0
470.2402696,83474.9,0
472.0685943,83474.9,0
731.0952201,83474.9,0
731.5555185,83474.9,0
731.7314594,83474.9,0
734.2685406,83474.9,0
734.4444815,83474.9,0
734.9047799,83474.9,0
744,42842.56103,0
872.5141009,42842.56103,0
873.7798344,42842.56103,0
880.2201656,42842.56103,0
881.4858991,42842.56103,0
969.9977736,42842.56103,0
971.0125052,42842.56103,0
972.3244226,42842.56103,3.11356304
973.6755774,42842.56103,491.5
974.9874948,42842.56103,491.5
976.0022264,42842.56103,491.5
1114.153253,32291.12474,491.5
1119.846747,68510.2,491.5
1283.122776,68510.2,491.5
1286.877224,68510.2,491.5
1331.746832,68510.2,491.5
1334.253168,68510.2,491.5
1379.785888,68510.2,491.5
1382.214112,68510.2,491.5
1416,32291.12474,3.11356304
1431.515897,32291.12474,3.11356304
1431.831535,32291.12474,3.11356304
1432.715994,32291.12474,3.11356304
1545.211408,32291.12474,3.11356304
1552.788592,32291.12474,3.11356304
1857.033439,32291.12474,3.11356304
1864.966561,32291.12474,3.11356304
1954.276972,21450.92542,3.11356304
1959.723028,49516.6,3.11356304
2145.756029,49516.6,3.11356304
2147.49161,49516.6,3.11356304
2147.729165,49516.6,34.00748898
2150.270835,49516.6,2980.9
2150.50839,49516.6,2980.9
2152.243971,49516.6,2980.9
2160,21450.92542,34.00748898
2175.554479,21450.92542,34.00748898
2219.368004,21450.92542,34.00748898
2219.765279,21450.92542,34.00748898
2222.234721,21450.92542,34.00748898
2222.631996,21450.92542,34.00748898
2385.945753,21450.92542,34.00748898
2386.2624,21450.92542,34.00748898
2391.7376,21450.92542,34.00748898
2392.054247,21450.92542,34.00748898
2433.448548,9053.885792,34.00748898
2440.551452,31648.3,34.00748898
2817.910402,31648.3,34.00748898
2819.404199,31648.3,34.00748898
2819.512189,31648.3,537.7880395
2822.487811,31648.3,5285
2822.595801,31648.3,5285
2824.089598,31648.3,5285
2880,9053.885792,537.7880395
2895.469065,9053.885792,537.7880395
2895.57913,9053.885792,537.7880395
2896.280323,9053.885792,537.7880395
2896.686616,19116.8,537.7880395
2897.18172,19116.8,537.7880395
3297.934621,19116.8,537.7880395
3298.552662,19116.8,537.7880395
3298.644014,19116.8,4900.155792
3303.355986,19116.8,33559.9
3303.447338,19116.8,33559.9
3304.065379,19116.8,33559.9
3583.85591,19116.8,33559.9
3594.14409,19116.8,33559.9
3624,1712.184495,4900.155792
3639.581959,1712.184495,4900.155792
3639.869821,1712.184495,4900.155792
3640.840546,1712.184495,4900.155792
3682.746967,395.0407147,4900.155792
3687.253033,8540.9,4900.155792
3707.164898,8540.9,4900.155792
3710.835102,8540.9,4900.155792
3731.166839,8540.9,4900.155792
3734.833161,8540.9,4900.155792
4210.73847,8540.9,8538.51039
4215.26153,8540.9,37646.6
4281.78001,8540.9,37646.6
4288.21999,8540.9,37646.6
4306.078847,8540.9,37646.6
4311.921153,8540.9,37646.6
4344,395.0407147,8538.51039
4359.566584,395.0407147,8538.51039
4379.196559,145.0144191,8538.51039
4379.205371,145.0144191,8538.51039
4382.794629,145.0144191,8538.51039
4382.803441,5109.1,8538.51039
4403.349029,5109.1,8538.51039
4403.761881,5109.1,8538.51039
4406.238119,5109.1,8538.51039
4406.650971,5109.1,8538.51039
4736.756174,5109.1,10757.55682
4745.243826,5109.1,41862.1
4762.531029,5109.1,41862.1
4767.468971,5109.1,41862.1
4785.592607,5109.1,41862.1
4792.407393,5109.1,41862.1
5052.494103,5109.1,41862.1
5053.505897,5109.1,41862.1
5088,145.0144191,10757.55682
5103.524511,145.0144191,10757.55682
5103.853749,145.0144191,10757.55682
5104.739979,145.0144191,10757.55682
5388.279461,145.0144191,10757.55682
5389.720539,145.0144191,10757.55682
5532.117093,0.505241518,10757.55682
5532.377452,0.505241518,10757.55682
5533.622548,0.505241518,10757.55682
5533.882907,306.2,10757.55682
5673.851849,306.2,10757.55682
5674.406024,306.2,8980.315109
5674.455821,306.2,8980.315109
5679.544179,306.2,8980.315109
5679.593976,306.2,33585.7
5680.148151,306.2,33585.7
5832,0.505241518,8980.315109
5937.000128,0.505241518,8980.315109
5944.999872,0.505241518,8980.315109
5963.45446,1376.469336,8980.315109
5963.680124,1376.469336,8980.315109
5966.319876,1376.469336,8980.315109
5966.54554,9686.6,8980.315109
6009.611541,9686.6,8980.315109
6011.073489,9686.6,8980.315109
6014.926511,9686.6,8980.315109
6016.388459,9686.6,8980.315109
6227.488832,9686.6,3865.805298
6230.511168,9686.6,21698.1
6515.097771,9686.6,21698.1
6515.548155,9686.6,21698.1
6518.451845,9686.6,21698.1
6518.902229,9686.6,21698.1
6539.735781,9686.6,21698.1
6542.264219,9686.6,21698.1
6552,1376.469336,3865.805298
6561.453183,1376.469336,545.9534273
6565,1376.469336,12082.2
6609.883723,1376.469336,12082.2
6616.116277,1376.469336,12082.2
6755.35552,1376.469336,12082.2
6758.64448,1376.469336,12082.2
6803.26214,1376.469336,12082.2
6806.73786,1376.469336,12082.2
6898.485383,1376.469336,12082.2
6903.514617,1376.469336,12082.2
7184.147115,9536.792142,12082.2
7193.852885,26638.1,12082.2
7283.069808,26638.1,12082.2
7283.545531,26638.1,12082.2
7283.719498,26638.1,12082.2
7286.280502,26638.1,12082.2
7286.454469,26638.1,12082.2
7286.930192,26638.1,12082.2
7296,9536.792142,545.9534273
7472.984723,9536.792142,545.9534273
7481.015277,9536.792142,545.9534273
7811.67056,9536.792142,545.9534273
7814.32944,9536.792142,545.9534273
7857.13068,9536.792142,545.9534273
7858.737494,9536.792142,545.9534273
7863.262506,9536.792142,545.9534273
7864.86932,9536.792142,545.9534273
7953.589936,27486.80588,545.9534273
7960.410064,57779.3,545.9534273
8003.075989,57779.3,545.9534273
8003.539376,57779.3,545.9534273
8003.717538,57779.3,545.9534273
8006.282462,57779.3,545.9534273
8006.460624,57779.3,545.9534273
8006.924011,57779.3,545.9534273
8016,27486.80588,0
8193.467882,27486.80588,0
8195.787632,27486.80588,0
8198.212368,27486.80588,0
8200.532118,27486.80588,0
8598.832182,27486.80588,0
8600.080312,40782.04963,0
8601.729466,40782.04963,0
8608.270534,40782.04963,0
8609.919688,76371.8,0
8611.167818,76371.8,0
8699.070254,76371.8,0
8699.552166,76371.8,0
8702.447834,76371.8,0
8702.929746,76371.8,0
8747.720156,76371.8,0
8750.279844,76371.8,0
8760,40782.04963,0
9504,43401.51384,0
10176,32597.98943,4.095535714
10920,21656.36519,44.07473118
11640,9276.782917,557.4073611
12384,1798.426613,5081.666398
13104,446.0209722,8721.368194
13848,169.0801075,11112.40161
14592,1.23077957,9151.889785
15312,1412.146111,3940.659722
16056,9759.885349,600.949328
16776,27773.74847,0
17520,41252.72285,0
18264,43401.51384,0
18936,32597.98943,4.095535714
19680,21656.36519,44.07473118
20400,9276.782917,557.4073611
21144,1798.426613,5081.666398
21864,446.0209722,8721.368194
22608,169.0801075,11112.40161
23352,1.23077957,9151.889785
24072,1412.146111,3940.659722
24816,9759.885349,600.949328
25536,27773.74847,0
26280,41252.72285,0
27024,43401.51384,0
27696,32597.98943,4.095535714
28440,21656.36519,44.07473118
29160,9276.782917,557.4073611
29904,1798.426613,5081.666398
30624,446.0209722,8721.368194
31368,169.0801075,11112.40161
32112,1.23077957,9151.889785
32832,1412.146111,3940.659722
33576,9759.885349,600.949328
34296,27773.74847,0
35040,41252.72285,0
35784,43401.51384,0
36456,32597.98943,4.095535714
37200,21656.36519,44.07473118
37920,9276.782917,557.4073611
38664,1798.426613,5081.666398
39384,446.0209722,8721.368194
40128,169.0801075,11112.40161
40872,1.23077957,9151.889785
41592,1412.146111,3940.659722
42336,9759.885349,600.949328
43056,27773.74847,0
43800,41252.72285,0
44544,43401.51384,0
45216,32597.98943,4.095535714
45960,21656.36519,44.07473118
46680,9276.782917,557.4073611
47424,1798.426613,5081.666398
48144,446.0209722,8721.368194
48888,169.0801075,11112.40161
49632,1.23077957,9151.889785
50352,1412.146111,3940.659722
51096,9759.885349,600.949328
51816,27773.74847,0
52560,41252.72285,0
53304,43401.51384,0
53976,32597.98943,4.095535714
54720,21656.36519,44.07473118
55440,9276.782917,557.4073611
56184,1798.426613,5081.666398
56904,446.0209722,8721.368194
57648,169.0801075,11112.40161
58392,1.23077957,9151.889785
59112,1412.146111,3940.659722
59856,9759.885349,600.949328
60576,27773.74847,0
61320,41252.72285,0
62064,43401.51384,0
62736,32597.98943,4.095535714
63480,21656.36519,44.07473118
64200,9276.782917,557.4073611
64944,1798.426613,5081.666398
65664,446.0209722,8721.368194
66408,169.0801075,11112.40161
67152,1.23077957,9151.889785
67872,1412.146111,3940.659722
68616,9759.885349,600.949328
69336,27773.74847,0
70080,41252.72285,0
70824,43401.51384,0
71496,32597.98943,4.095535714
72240,21656.36519,44.07473118
72960,9276.782917,557.4073611
73704,1798.426613,5081.666398
74424,446.0209722,8721.368194
75168,169.0801075,11112.40161
75912,1.23077957,9151.889785
76632,1412.146111,3940.659722
77376,9759.885349,600.949328
78096,27773.74847,0
78840,41252.72285,0
79584,43401.51384,0
80256,32597.98943,4.095535714
81000,21656.36519,44.07473118
81720,9276.782917,557.4073611
82464,1798.426613,5081.666398
83184,446.0209722,8721.368194
83928,169.0801075,11112.40161
84672,1.23077957,9151.889785
85392,1412.146111,3940.659722
86136,9759.885349,600.949328
86856,27773.74847,0
87600,41252.72285,0
88344,43401.51384,0
89016,32597.98943,4.095535714
89760,21656.36519,44.07473118
90480,9276.782917,557.4073611
91224,1798.426613,5081.666398
91944,446.0209722,8721.368194
92688,169.0801075,11112.40161
93432,1.23077957,9151.889785
94152,1412.146111,3940.659722
94896,9759.885349,600.949328
95616,27773.74847,0
96360,41252.72285,0
97104,43401.51384,0
97776,32597.98943,4.095535714
98520,21656.36519,44.07473118
99240,9276.782917,557.4073611
99984,1798.426613,5081.666398
100704,446.0209722,8721.368194
101448,169.0801075,11112.40161
102192,1.23077957,9151.889785
102912,1412.146111,3940.659722
103656,9759.885349,600.949328
104376,27773.74847,0
105120,41252.72285,0
105864,43401.51384,0
106536,32597.98943,4.095535714
107280,21656.36519,44.07473118
108000,9276.782917,557.4073611
108744,1798.426613,5081.666398
109464,446.0209722,8721.368194
110208,169.0801075,11112.40161
110952,1.23077957,9151.889785
111672,1412.146111,3940.659722
112416,9759.885349,600.949328
113136,27773.74847,0
113880,41252.72285,0
114624,43401.51384,0
115296,32597.98943,4.095535714
116040,21656.36519,44.07473118
116760,9276.782917,557.4073611
117504,1798.426613,5081.666398
118224,446.0209722,8721.368194
118968,169.0801075,11112.40161
119712,1.23077957,9151.889785
120432,1412.146111,3940.659722
121176,9759.885349,600.949328
121896,27773.74847,0
122640,41252.72285,0
123384,43401.51384,0
124056,32597.98943,4.095535714
124800,21656.36519,44.07473118
125520,9276.782917,557.4073611
126264,1798.426613,5081.666398
126984,446.0209722,8721.368194
127728,169.0801075,11112.40161
128472,1.23077957,9151.889785
129192,1412.146111,3940.659722
129936,9759.885349,600.949328
130656,27773.74847,0
131400,41252.72285,0
132144,43401.51384,0
132816,32597.98943,4.095535714
133560,21656.36519,44.07473118
134280,9276.782917,557.4073611
135024,1798.426613,5081.666398
135744,446.0209722,8721.368194
136488,169.0801075,11112.40161
137232,1.23077957,9151.889785
137952,1412.146111,3940.659722
138696,9759.885349,600.949328
139416,27773.74847,0
140160,41252.72285,0
140904,43401.51384,0
141576,32597.98943,4.095535714
142320,21656.36519,44.07473118
143040,9276.782917,557.4073611
143784,1798.426613,5081.666398
144504,446.0209722,8721.368194
145248,169.0801075,11112.40161
145992,1.23077957,9151.889785
146712,1412.146111,3940.659722
147456,9759.885349,600.949328
148176,27773.74847,0
148920,41252.72285,0
149664,43401.51384,0
150336,32597.98943,4.095535714
151080,21656.36519,44.07473118
