Hours,q_rej
163512,-5725.744213
164232,-5760.639706
164976,-6031.926945
165696,-6464.632745
166440,-6943.275332
166639.6514,-6943.275332
166639.8826,-6943.275332
166642.2793,-6943.275332
166647.7207,-6943.275332
166650.1174,-6943.275332
166650.3486,-6943.275332
166905.8927,-6943.275332
166907.7916,-6943.275332
166910.2084,-6943.275332
166912.1073,-6943.275332
167171.0952,-6943.275332
167171.5555,-6943.275332
167171.7315,-7321.699118
167174.2685,-14129.15294
167174.4445,-14129.15294
167174.9048,-14129.15294
167184,-7321.699118
167312.5001,-7321.699118
167314.5728,-7321.699118
167319.4272,-7321.699118
167321.4999,-7321.699118
167409.8824,-7321.699118
167411.0091,-7321.699118
167414.9909,-7321.699118
167416.1176,-7321.699118
167554.1529,-7321.699118
167559.8471,-7321.699118
167723.1228,-7321.699118
167726.8772,-7321.699118
167771.7468,-7520.005175
167774.2532,-14296.8
167819.7859,-14296.8
167822.2141,-14296.8
167856,-7520.005175
167871.5159,-14293.41177
167871.8315,-14293.41177
167872.716,-14293.41177
167986.8915,-14293.41177
167991.1085,-14293.41177
168297.0236,-14293.41177
168304.9764,-14293.41177
168394.275,-14293.41177
168399.725,-14293.41177
168585.6985,-14293.41177
168587.4863,-14293.41177
168587.9729,-14293.41177
168590.0271,-14293.41177
168590.5137,-14293.41177
168592.3015,-14293.41177
168600,-7489.399461
168615.5545,-13989.24706
168659.368,-13989.24706
168659.7653,-13989.24706
168662.2347,-13989.24706
168662.632,-13989.24706
168825.9355,-13989.24706
168827.8474,-13989.24706
168830.1526,-13989.24706
168832.0645,-13989.24706
168873.416,-13989.24706
168880.584,-13989.24706
169257.8879,-13989.24706
169259.4011,-13989.24706
169259.5111,-13989.24706
169262.4889,-13989.24706
169262.5989,-13989.24706
169264.1121,-13989.24706
169320,-7224.722785
169330.9051,-7224.722785
169331.1537,-7224.722785
169332.5,-7224.722785
169333.5,-7224.722785
169334.8463,-7224.722785
169335.0949,-7224.722785
169335.4691,-7224.722785
169335.5791,-13301.92941
169336.2803,-13301.92941
169737.9231,-13301.92941
169738.5494,-13301.92941
169738.6375,-13301.92941
169743.3625,-13301.92941
169743.4506,-13301.92941
169744.0769,-13301.92941
170064,-6796.29853
170079.582,-12377.78824
170079.8698,-12377.78824
170080.8405,-12377.78824
170122.9268,-12377.78824
170127.0732,-12377.78824
170147.2004,-12377.78824
170150.7996,-12377.78824
170650.7346,-12377.78824
170655.2654,-12377.78824
170721.7769,-12377.78824
170728.2231,-12377.78824
170746.0768,-12377.78824
170751.9232,-12377.78824
170784,-6317.838901
170799.5666,-11516.04706
170819.241,-11516.04706
170819.5702,-11516.04706
170822.4298,-11516.04706
170822.759,-11516.04706
170843.349,-11516.04706
170843.7619,-11516.04706
170846.2381,-11516.04706
170846.651,-11516.04706
171176.7526,-11516.04706
171185.2474,-11516.04706
171202.5308,-11516.04706
171207.4692,-11516.04706
171225.5895,-11516.04706
171232.4105,-11516.04706
171528,-5920.757085
171543.5245,-10900.16471
171543.8537,-10900.16471
171544.74,-10900.16471
171972.5,-10900.16471
171973.5,-10900.16471
172113.8501,-10900.16471
172114.406,-10900.16471
172114.4557,-10900.16471
172119.5443,-10900.16471
172119.594,-10900.16471
172120.1499,-10900.16471
172272,-5708.126803
172403.4711,-5708.126803
172403.8612,-5708.126803
172406.1388,-5708.126803
172406.5289,-5708.126803
172449.6039,-5708.126803
172451.0692,-5708.126803
172454.9308,-5708.126803
172456.3961,-5708.126803
172667.4756,-5708.126803
172670.5244,-5708.126803
172955.0978,-5708.126803
172955.5482,-5708.126803
172958.4518,-5708.126803
172958.9022,-5708.126803
172979.7358,-5742.093957
172982.2642,-11023.2
172992,-5742.093957
173003.2295,-5742.093957
173006.7705,-5742.093957
173049.8491,-5742.093957
173056.1509,-5742.093957
173243.259,-5742.093957
173246.741,-5742.093957
173338.4743,-5742.093957
173343.5257,-5742.093957
173364.047,-5742.093957
173365.953,-5742.093957
173624.1124,-5742.093957
173633.8876,-5742.093957
173723.0698,-5742.093957
173723.5455,-5742.093957
173723.7195,-6012.23719
173726.2805,-11732.32941
173726.4545,-11732.32941
173726.9302,-11732.32941
173736,-6012.23719
173912.816,-6012.23719
173921.184,-6012.23719
174251.8567,-6012.23719
174254.1433,-6012.23719
174297.1218,-6012.23719
174299.323,-6012.23719
174302.677,-6012.23719
174304.8782,-6012.23719
174393.5899,-6012.23719
174400.4101,-6012.23719
174443.076,-6012.23719
174443.5394,-6012.23719
174443.7175,-6442.600858
174446.2825,-12627.17647
174446.4606,-12627.17647
174446.924,-12627.17647
174456,-6442.600858
174633.4061,-6442.600858
174635.9512,-6442.600858
174638.0488,-6442.600858
174640.5939,-6442.600858
175038.7813,-6442.600858
175040.0803,-6442.600858
175041.2241,-6442.600858
175048.7759,-6442.600858
175049.9197,-6442.600858
175051.2187,-6442.600858
175139.0703,-6442.600858
175139.5522,-6442.600858
175142.4478,-6442.600858
175142.9297,-6442.600858
175187.7202,-6920.579977
175190.2798,-13517.22353
175200,-6920.579977
