Hours,HPHtgLd_W,HPClgLd_W
0,0,0
16.51843598,65583.25969,2926.436153
199.6946639,65583.25969,2926.436153
199.882636,65583.25969,2926.436153
210.117364,65583.25969,2926.436153
210.3053361,227276.3,2926.436153
465.9314057,227276.3,2926.436153
467.7597304,227276.3,2926.436153
470.2402696,227276.3,38418.4
472.0685943,227276.3,38418.4
731.0952201,227276.3,38418.4
731.5555185,227276.3,38418.4
731.7314594,227276.3,38418.4
734.2685406,227276.3,38418.4
734.4444815,227276.3,38418.4
734.9047799,227276.3,38418.4
744,65583.25969,2926.436153
872.5141009,47772.69028,2926.436153
873.7798344,47772.69028,2926.436153
880.2201656,47772.69028,2926.436153
881.4858991,178544.2,2926.436153
969.9977736,178544.2,2926.436153
971.0125052,178544.2,3998.946714
972.3244226,178544.2,3998.946714
973.6755774,178544.2,3998.946714
974.9874948,178544.2,42223
976.0022264,178544.2,42223
1114.153253,178544.2,42223
1119.846747,178544.2,42223
1283.122776,178544.2,42223
1286.877224,178544.2,42223
1331.746832,178544.2,42223
1334.253168,178544.2,42223
1379.785888,178544.2,42223
1382.214112,178544.2,42223
1416,47772.69028,3998.946714
1431.515897,47772.69028,3998.946714
1431.831535,47772.69028,3998.946714
1432.715994,47772.69028,3998.946714
1545.211408,47772.69028,3998.946714
1552.788592,47772.69028,3998.946714
1857.033439,30083.16623,3998.946714
1864.966561,122863.3,3998.946714
1954.276972,122863.3,3998.946714
1959.723028,122863.3,3998.946714
2145.756029,122863.3,3998.946714
2147.49161,122863.3,6124.539481
2147.729165,122863.3,6124.539481
2150.270835,122863.3,6124.539481
2150.50839,122863.3,65433.4
2152.243971,122863.3,65433.4
2160,30083.16623,6124.539481
2175.554479,30083.16623,6124.539481
2219.368004,30083.16623,6124.539481
2219.765279,30083.16623,6124.539481
2222.234721,30083.16623,6124.539481
2222.631996,30083.16623,6124.539481
2385.945753,13324.59206,6124.539481
2386.2624,13324.59206,6124.539481
2391.7376,13324.59206,6124.539481
2392.054247,77083.1,6124.539481
2433.448548,77083.1,6124.539481
2440.551452,77083.1,6124.539481
2817.910402,77083.1,6124.539481
2819.404199,77083.1,8427.975837
2819.512189,77083.1,8427.975837
2822.487811,77083.1,8427.975837
2822.595801,77083.1,85013.8
2824.089598,77083.1,85013.8
2880,13324.59206,8427.975837
2895.469065,13324.59206,8427.975837
2895.57913,13324.59206,8427.975837
2896.280323,13324.59206,8427.975837
2896.686616,13324.59206,8427.975837
2897.18172,55650.2,8427.975837
3297.934621,55650.2,8427.975837
3298.552662,55650.2,20829.85693
3298.644014,55650.2,20829.85693
3303.355986,55650.2,20829.85693
3303.447338,55650.2,129980.5
3304.065379,55650.2,129980.5
3583.85591,55650.2,129980.5
3594.14409,55650.2,129980.5
3624,2870.012029,20829.85693
3639.581959,2870.012029,20829.85693
3639.869821,2870.012029,20829.85693
3640.840546,2870.012029,20829.85693
3682.746967,2870.012029,20829.85693
3687.253033,2870.012029,20829.85693
3707.164898,665.719918,20829.85693
3710.835102,19705.8,20829.85693
3731.166839,19705.8,20829.85693
3734.833161,19705.8,20829.85693
4210.73847,19705.8,20829.85693
4215.26153,19705.8,20829.85693
4281.78001,19705.8,20829.85693
4288.21999,19705.8,20829.85693
4306.078847,19705.8,29073.27729
4311.921153,19705.8,132328.2
4344,665.719918,29073.27729
4359.566584,665.719918,29073.27729
4379.196559,665.719918,29073.27729
4379.205371,275.1071339,29073.27729
4382.794629,18733.6,29073.27729
4382.803441,18733.6,29073.27729
4403.349029,18733.6,29073.27729
4403.761881,18733.6,29073.27729
4406.238119,18733.6,29073.27729
4406.650971,18733.6,29073.27729
4736.756174,18733.6,29073.27729
4745.243826,18733.6,29073.27729
4762.531029,18733.6,32145.95389
4767.468971,18733.6,138326.1
4785.592607,18733.6,138326.1
4792.407393,18733.6,138326.1
5052.494103,18733.6,138326.1
5053.505897,18733.6,138326.1
5088,275.1071339,32145.95389
5103.524511,275.1071339,32145.95389
5103.853749,275.1071339,32145.95389
5104.739979,275.1071339,32145.95389
5388.279461,275.1071339,32145.95389
5389.720539,275.1071339,32145.95389
5532.117093,275.1071339,32145.95389
5532.377452,16.03123516,32145.95389
5533.622548,3538.7,32145.95389
5533.882907,3538.7,32145.95389
5673.851849,3538.7,32145.95389
5674.406024,3538.7,32145.95389
5674.455821,3538.7,29949.45714
5679.544179,3538.7,134473.2
5679.593976,3538.7,134473.2
5680.148151,3538.7,134473.2
5832,16.03123516,29949.45714
5937.000128,16.03123516,29949.45714
5944.999872,16.03123516,29949.45714
5963.45446,16.03123516,29949.45714
5963.680124,1868.933022,29949.45714
5966.319876,27049.6,29949.45714
5966.54554,27049.6,29949.45714
6009.611541,27049.6,29949.45714
6011.073489,27049.6,16183.64006
6014.926511,27049.6,107769.5
6016.388459,27049.6,107769.5
6227.488832,27049.6,107769.5
6230.511168,27049.6,107769.5
6515.097771,27049.6,107769.5
6515.548155,27049.6,107769.5
6518.451845,27049.6,107769.5
6518.902229,27049.6,107769.5
6539.735781,27049.6,107769.5
6542.264219,27049.6,107769.5
6552,1868.933022,16183.64006
6561.453183,1868.933022,16183.64006
6565,1868.933022,16183.64006
6609.883723,1868.933022,16183.64006
6616.116277,1868.933022,16183.64006
6755.35552,1868.933022,16183.64006
6758.64448,1868.933022,16183.64006
6803.26214,1868.933022,6443.985881
6806.73786,1868.933022,64270.9
6898.485383,14677.53505,64270.9
6903.514617,67341.9,64270.9
7184.147115,67341.9,64270.9
7193.852885,67341.9,64270.9
7283.069808,67341.9,64270.9
7283.545531,67341.9,64270.9
7283.719498,67341.9,64270.9
7286.280502,67341.9,64270.9
7286.454469,67341.9,64270.9
7286.930192,67341.9,64270.9
7296,14677.53505,6443.985881
7472.984723,14677.53505,6443.985881
7481.015277,14677.53505,6443.985881
7811.67056,14677.53505,3526.434985
7814.32944,14677.53505,39589.4
7857.13068,39921.41394,39589.4
7858.737494,39921.41394,39589.4
7863.262506,39921.41394,39589.4
7864.86932,144569.1,39589.4
7953.589936,144569.1,39589.4
7960.410064,144569.1,39589.4
8003.075989,144569.1,39589.4
8003.539376,144569.1,39589.4
8003.717538,144569.1,39589.4
8006.282462,144569.1,39589.4
8006.460624,144569.1,39589.4
8006.924011,144569.1,39589.4
8016,39921.41394,3526.434985
8193.467882,39921.41394,3526.434985
8195.787632,39921.41394,2906.069974
8198.212368,39921.41394,32853.6
8200.532118,39921.41394,32853.6
8598.832182,63977.86476,32853.6
8600.080312,63977.86476,32853.6
8601.729466,63977.86476,32853.6
8608.270534,63977.86476,32853.6
8609.919688,63977.86476,32853.6
8611.167818,213508,32853.6
8699.070254,213508,32853.6
8699.552166,213508,32853.6
8702.447834,213508,32853.6
