Hours,q_rej
164232,-654.1216667
164976,-678.0250474
165696,-724.597451
166440,-747.1276091
166639.6514,-747.1276091
166639.8826,-747.1276091
166642.2793,-747.1276091
166647.7207,-747.1276091
166650.1174,-747.1276091
166650.3486,-747.1276091
166905.8927,-747.1276091
166907.7916,-747.1276091
166910.2084,-747.1276091
166912.1073,-747.1276091
167171.0952,-747.1276091
167171.5555,-791.9655061
167171.7315,-791.9655061
167174.2685,-791.9655061
167174.4445,-2323.976471
167174.9048,-2323.976471
167184,-791.9655061
167312.5001,-791.9655061
167314.5728,-791.9655061
167319.4272,-791.9655061
167321.4999,-791.9655061
167409.8824,-791.9655061
167411.0091,-791.9655061
167414.9909,-791.9655061
167416.1176,-791.9655061
167554.1529,-791.9655061
167559.8471,-791.9655061
167723.1228,-791.9655061
167726.8772,-791.9655061
167771.7468,-791.9655061
167774.2532,-791.9655061
167819.7859,-814.5691398
167822.2141,-2350.588235
167856,-814.5691398
167871.5159,-814.5691398
167871.8315,-2349.741176
167872.716,-2349.741176
167986.8915,-2349.741176
167991.1085,-2349.741176
168297.0236,-2349.741176
168304.9764,-2349.741176
168394.275,-2349.741176
168399.725,-2349.741176
168585.6985,-2349.741176
168587.4863,-2349.741176
168587.9729,-2349.741176
168590.0271,-2349.741176
168590.5137,-2349.741176
168592.3015,-2349.741176
168600,-851.3967073
168615.5545,-851.3967073
168659.368,-851.3967073
168659.7653,-785.3337395
168662.2347,-2294.258824
168662.632,-2294.258824
168825.9355,-2294.258824
168827.8474,-2294.258824
168830.1526,-2294.258824
168832.0645,-2294.258824
168873.416,-2294.258824
168880.584,-2294.258824
169257.8879,-2294.258824
169259.4011,-2294.258824
169259.5111,-2294.258824
169262.4889,-2294.258824
169262.5989,-2294.258824
169264.1121,-2294.258824
169320,-785.3337395
169330.9051,-785.3337395
169331.1537,-785.3337395
169332.5,-785.3337395
169333.5,-785.3337395
169334.8463,-785.3337395
169335.0949,-785.3337395
169335.4691,-2191.623529
169335.5791,-2191.623529
169336.2803,-2191.623529
169737.9231,-2191.623529
169738.5494,-2191.623529
169738.6375,-2191.623529
169743.3625,-2191.623529
169743.4506,-2191.623529
169744.0769,-2191.623529
170064,-765.8485447
170079.582,-765.8485447
170079.8698,-2050.729412
170080.8405,-2050.729412
170122.9268,-2050.729412
170127.0732,-2050.729412
170147.2004,-2050.729412
170150.7996,-2050.729412
170650.7346,-2050.729412
170655.2654,-2050.729412
170721.7769,-2050.729412
170728.2231,-2050.729412
170746.0768,-2050.729412
170751.9232,-2050.729412
170784,-733.0397334
170799.5666,-733.0397334
170819.241,-733.0397334
170819.5702,-733.0397334
170822.4298,-733.0397334
170822.759,-733.0397334
170843.349,-733.0397334
170843.7619,-653.141295
170846.2381,-1907.152941
170846.651,-1907.152941
171176.7526,-1907.152941
171185.2474,-1907.152941
171202.5308,-1907.152941
171207.4692,-1907.152941
171225.5895,-1907.152941
171232.4105,-1907.152941
171528,-653.141295
171543.5245,-653.141295
171543.8537,-1818.282353
171544.74,-1818.282353
171972.5,-1818.282353
171973.5,-1818.282353
172113.8501,-1818.282353
172114.406,-1818.282353
172114.4557,-1818.282353
172119.5443,-1818.282353
172119.594,-1818.282353
172120.1499,-1818.282353
172272,-678.6171255
172403.4711,-678.6171255
172403.8612,-678.6171255
172406.1388,-678.6171255
172406.5289,-678.6171255
172449.6039,-678.6171255
172451.0692,-678.6171255
172454.9308,-678.6171255
172456.3961,-678.6171255
172667.4756,-678.6171255
172670.5244,-678.6171255
172955.0978,-678.6171255
172955.5482,-649.3385397
172958.4518,-1835.364706
172958.9022,-1835.364706
172979.7358,-1835.364706
172982.2642,-1835.364706
172992,-649.3385397
173003.2295,-649.3385397
173006.7705,-649.3385397
173049.8491,-649.3385397
173056.1509,-649.3385397
173243.259,-649.3385397
173246.741,-649.3385397
173338.4743,-649.3385397
173343.5257,-649.3385397
173364.047,-649.3385397
173365.953,-649.3385397
173624.1124,-649.3385397
173633.8876,-649.3385397
173723.0698,-649.3385397
173723.5455,-673.0331111
173723.7195,-673.0331111
173726.2805,-673.0331111
173726.4545,-1949.788235
173726.9302,-1949.788235
173736,-673.0331111
173912.816,-673.0331111
173921.184,-673.0331111
174251.8567,-673.0331111
174254.1433,-673.0331111
174297.1218,-673.0331111
174299.323,-673.0331111
174302.677,-673.0331111
174304.8782,-673.0331111
174393.5899,-673.0331111
174400.4101,-673.0331111
174443.076,-673.0331111
174443.5394,-719.0486631
174443.7175,-719.0486631
174446.2825,-719.0486631
174446.4606,-2086.658824
174446.924,-2086.658824
174456,-719.0486631
174633.4061,-719.0486631
174635.9512,-719.0486631
174638.0488,-719.0486631
174640.5939,-719.0486631
175038.7813,-719.0486631
175040.0803,-719.0486631
175041.2241,-719.0486631
175048.7759,-719.0486631
175049.9197,-719.0486631
175051.2187,-719.0486631
175139.0703,-719.0486631
175139.5522,-741.3642049
175142.4478,-2222.188235
175142.9297,-2222.188235
175187.7202,-2222.188235
175190.2798,-2222.188235
175200,-741.3642049
