Hours,HPHtgLd_W,HPClgLd_W,Unnamed: 3,Unnamed: 4
11595,3179.5,5342.1,,
11596,6734.8,4726.7,,
11597,12982.6,5935.1,,
11598,5556.9,335.7,,
11599,2665.8,0,,
11600,37.3,0,,
11601,0,0,,
11602,0,0,,
11603,0,0,,
11604,0,0,,
11605,0,1132,,
11606,0,7250.3,,
11607,0,11135.7,,
11608,0,10822.5,,
11609,0,14786.8,,
11610,183.8,16507.6,,
11611,1020.8,7754.1,,
11612,5355.6,141.1,,
11613,8344.3,0,,
11614,11346.4,0,,
11615,17951.4,0,,
11616,20248.5,0,,
11617,27964.4,0,,
11618,30116.7,0,,
11619,38019,0,,
11620,36891.8,0,,
11621,46622.9,0,,
11622,40317.4,0,,
11623,25224.1,42.2,,
11624,13335.9,2746.2,,
11625,6105.2,8281.1,,
11626,3055.7,6899.2,,
11627,1153.3,2031.2,,
11628,87.4,3270.1,,
11629,0,6650.6,,
11630,0,468.6,,
11631,0,7.4,,
11632,0,307.6,,
11633,0,4169.1,,
11634,0,7984.7,,
11635,811.4,1584.7,,
11636,6854.4,0,,
11637,13232.3,0,,
11638,20851.6,0,,
11639,26847.7,0,,
11640,32730.8,0,,
11641,35982.2,0,,
11642,43727.9,0,,
11643,45898.8,0,,
11644,55069,0,,
11645,55650.2,0,,
11646,22058.5,0,,
11647,14445.4,188.1,,
11648,1211.3,17240.1,,
11649,10.5,22161.3,,
11650,0,21033.5,,
11651,0,25510.1,,
11652,0,26245.5,,
11653,0,32899.8,,
11654,0,34677,,
11655,0,42226.9,,
11656,0,50940.8,,
11657,0,46050.7,,
11658,0,20037.4,,
11659,0,11902.5,,
11660,0,31.9,,
11661,308.9,0,,
11662,8173.1,47.7,,
11663,14807.8,294.7,,
11664,19139.9,0,,
11665,28518.1,0,,
11666,30573.1,0,,
11667,40296.5,0,,
11668,38847.5,0,,
11669,43912,0,,
11670,13303.4,0,,
11671,6752,1319.7,,
11672,0,16180.3,,
11673,0,26316.7,,
11674,0,30718.7,,
11675,0,38893.6,,
11676,0,37582.3,,
11677,0,46186.2,,
11678,0,53423.3,,
11679,0,64762.7,,
11680,0,75070.2,,
11681,0,69974.8,,
11682,0,38669.7,,
11683,0,25049.4,,
11684,0,1736.3,,
11685,0,154.9,,
11686,0,5207.7,,
11687,451.8,7496.3,,
11688,1388.1,2883,,
11689,2509.2,2257.9,,
11690,6357,5769.6,,
11691,10686.3,8170.4,,
11692,17600.9,8816.2,,
11693,18280.8,4734.5,,
11694,3318.8,0,,
11695,626.3,1893.9,,
11696,0,31965,,
11697,0,40342.1,,
11698,0,47119.3,,
11699,0,58404.2,,
11700,0,57283.5,,
11701,0,69932.1,,
11702,0,77998.5,,
11703,0,85381.6,,
11704,0,89711.9,,
11705,0,80463,,
11706,0,45700.6,,
11707,0,28008.7,,
11708,0,8019,,
11709,0,5066.3,,
11710,1335.4,5701.4,,
11711,2457.1,7589,,
11712,3759.3,4502.5,,
11713,6718.1,2609.5,,
11714,9310.7,3468.8,,
11715,11635.2,4280.4,,
11716,14868.8,3708.1,,
11717,16661.4,4113.5,,
11718,4505.4,0,,
11719,1117.3,0,,
11720,0,16368.8,,
11721,0,19618.5,,
11722,0,23853.3,,
11723,0,38411.3,,
11724,0,42250.1,,
11725,0,53601.6,,
11726,0,59443.4,,
11727,0,68855.7,,
11728,0,72645.4,,
11729,0,63379.2,,
11730,0,28491.2,,
11731,0,17420.5,,
11732,0,3730.9,,
11733,0,2414.5,,
11734,2514.8,2962.2,,
11735,5490.8,2856.9,,
11736,8918.3,2752.2,,
11737,12724.4,3059.8,,
11738,17514.9,6128,,
11739,20840.7,0,,
11740,23114.8,0,,
11741,25001.8,0,,
11742,7435.8,0,,
11743,2453.3,0,,
11744,0,19426.7,,
11745,0,31981.9,,
11746,0,37934.7,,
11747,0,47333,,
11748,0,45734.7,,
11749,0,55963,,
11750,0,62067.9,,
11751,0,71084.7,,
11752,0,76933.6,,
11753,0,67565.5,,
11754,0,33614.8,,
11755,0,17059.3,,
11756,0,3390.8,,
11757,0,2139.4,,
11758,2710.4,3432,,
11759,5308.9,3072.4,,
11760,11355.9,4493.9,,
11761,15786.2,1944.1,,
11762,22944.7,2162.6,,
11763,24410.2,0,,
11764,31285.9,0,,
11765,27700.5,0,,
11766,5261.1,0,,
11767,3386.7,4179.5,,
11768,69,14352.4,,
11769,0,16281.3,,
11770,0,14365.3,,
11771,0,12713.1,,
11772,0,12401.6,,
11773,0,12152,,
11774,0,11655.9,,
11775,0,12660.8,,
11776,0,13577.3,,
11777,0,14543.5,,
11778,0,12669.4,,
11779,255.2,5275.2,,
11780,3908.6,278,,
11781,9257.2,0,,
11782,14999.7,0,,
11783,18716,0,,
11784,25621.9,0,,
11785,27362.2,0,,
11786,33814.7,0,,
11787,33197,0,,
11788,39857.8,0,,
11789,36122.9,0,,
11790,32880.2,0,,
11791,19980.6,0,,
11792,14613.9,2073.4,,
11793,5784.7,5528.9,,
11794,2249.8,4093.3,,
11795,375,1484.7,,
11796,0,3456,,
11797,0,2519,,
11798,0,3800.1,,
11799,0,2270.9,,
11800,0,991.2,,
11801,0,362.1,,
11802,195.4,0,,
11803,1274.4,0,,
11804,3581.2,0,,
11805,6327.5,0,,
11806,9677.6,0,,
11807,12015.2,0,,
11808,13794.3,0,,
11809,16388.8,0,,
11810,19372.4,0,,
11811,20974.8,0,,
11812,23708.1,0,,
11813,23947.9,0,,
11814,11577.1,0,,
11815,6132.5,0,,
11816,0,6975.3,,
11817,0,6849.9,,
11818,0,6495.6,,
11819,0,9173.4,,
11820,0,11818.5,,
11821,0,13351.5,,
11822,0,13112.8,,
11823,0,14150.8,,
11824,0,16803.2,,
11825,0,16610.8,,
11826,0,187.9,,
11827,0,0,,
11828,11.5,0,,
11829,233.6,0,,
11830,9216.4,0,,
11831,12388,0,,
11832,14879.9,0,,
11833,17410.3,0,,
11834,17689.1,0,,
11835,21692.5,0,,
11836,21555.3,0,,
11837,26022.2,0,,
11838,11266.3,0,,
11839,5558.3,0,,
11840,0,9185.8,,
11841,0,9283.4,,
11842,0,9748,,
11843,0,13096.1,,
11844,0,13160.9,,
11845,0,16654.5,,
11846,0,17272.4,,
11847,0,19461.6,,
11848,0,29296.2,,
11849,0,32695.2,,
11850,0,13157,,
11851,0,6827.7,,
11852,0,0,,
11853,0,0,,
11854,2974.5,695.7,,
11855,5175.4,1938.6,,
11856,8483.5,1539.1,,
11857,11536,762,,
11858,16604.6,108.4,,
11859,17673.8,0,,
11860,22546.2,0,,
11861,20789.5,0,,
11862,4555.1,0,,
11863,1379.3,32.9,,
11864,0,13984.3,,
11865,0,21742.9,,
11866,0,30175.5,,
11867,0,40273,,
11868,0,37948.4,,
11869,0,51083.4,,
11870,0,63281.8,,
11871,0,77386.2,,
11872,0,86961.6,,
11873,0,80693.9,,
11874,0,48380.7,,
11875,0,34166.1,,
11876,0,5453.3,,
11877,0,2007.2,,
11878,0,4111.8,,
11879,0,4382.1,,
11880,0,7486.2,,
11881,0,4466,,
11882,0,5303.9,,
11883,0,7246.1,,
11884,0,6528.9,,
11885,0,5373.1,,
11886,0,962.8,,
11887,0,188.9,,
11888,0,26433.5,,
11889,0,55884.4,,
11890,0,68371.7,,
11891,0,78092.7,,
11892,0,73284.6,,
11893,0,87842.2,,
11894,0,95373.2,,
11895,0,102509.8,,
11896,0,103469.3,,
11897,0,91991.4,,
11898,0,55516.3,,
11899,0,38482.7,,
11900,0,17756.9,,
11901,0,12000.2,,
11902,0,10356.2,,
11903,0,5725.1,,
11904,2.2,6233.3,,
11905,449.7,5000.6,,
11906,1896.5,6440.1,,
11907,2623.1,4538.4,,
11908,3462.9,2245.3,,
11909,5218.2,1856,,
11910,1052.2,0,,
11911,235.9,0,,
11912,0,18826,,
11913,0,23820.8,,
11914,0,25293.9,,
11915,0,28491.9,,
11916,0,26100.3,,
11917,0,34515.5,,
11918,0,38324,,
11919,0,41024.1,,
11920,0,41694.4,,
11921,0,35996.9,,
11922,0,11415.5,,
11923,0,7725.6,,
11924,0,2945.4,,
11925,33.4,1341.1,,
11926,4415.8,2474.4,,
11927,7544.7,2487.2,,
11928,9723.9,4184.8,,
11929,11976,8375.8,,
11930,14484.1,7598.1,,
11931,17209.3,6205.9,,
11932,19318,3076.2,,
11933,20525,0,,
11934,6057,0,,
11935,2773.3,0,,
11936,0.3,0,,
11937,0,1961.2,,
11938,0,6343.6,,
11939,0,6929.2,,
11940,0,8543.4,,
11941,0,13400.6,,
11942,0,13235.3,,
11943,0,15944.7,,
11944,0,16855,,
11945,0,17495.6,,
11946,0,12212.1,,
11947,0,3107.1,,
11948,80.2,549,,
11949,1036,0,,
11950,2054.6,0,,
11951,3341.1,0,,
11952,5282,0,,
11953,7036.9,0,,
11954,9511.4,0,,
11955,14209.9,0,,
11956,14784.8,0,,
11957,17752,0,,
11958,12841.5,0,,
11959,8943.4,322.7,,
11960,4538.2,955.4,,
11961,4.5,2836.2,,
11962,0,3556.4,,
11963,0,2405.5,,
11964,0,3354.1,,
11965,0,5022.9,,
11966,0,3764.6,,
11967,0,1106,,
11968,0,1671.5,,
11969,0,1109,,
11970,0,348.9,,
11971,0,0,,
11972,622.8,0,,
11973,2163.4,0,,
11974,4381.6,0,,
11975,6358.2,0,,
11976,7127.3,0,,
11977,9257.9,0,,
11978,12087.6,0,,
11979,15541.1,0,,
11980,17261.3,0,,
11981,18665.1,0,,
11982,6901.7,0,,
11983,3447.6,0,,
11984,0,7813.5,,
11985,0,7906.9,,
11986,0,8457.7,,
11987,0,11905.8,,
11988,0,12509.9,,
11989,0,18688.8,,
11990,0,23967.9,,
11991,0,34580.8,,
11992,0,49214.7,,
11993,0,45809.3,,
11994,0,21657.2,,
11995,0,15334.8,,
11996,0,1419.5,,
11997,0,0,,
11998,555.2,1050.9,,
11999,1630,4303.7,,
12000,2938.9,3479.1,,
12001,4859.2,3919.8,,
12002,6451.5,4108,,
12003,8144.9,3169.2,,
12004,9532.7,2324.7,,
12005,9663.8,2278.6,,
12006,2289.1,128.9,,
12007,22.2,311.8,,
12008,0,26653.1,,
12009,0,36166.5,,
12010,0,40344.1,,
12011,0,49908.3,,
12012,0,47727.6,,
12013,0,62358.6,,
12014,0,71298.7,,
12015,0,85401.1,,
12016,0,94946.4,,
12017,0,90232.5,,
12018,0,61089,,
12019,0,52069.1,,
12020,0,19819.9,,
12021,0,9265.7,,
12022,0,6773.4,,
12023,0,5916.4,,
12024,0,4828.5,,
12025,41.6,3375.6,,
12026,365.4,4259.4,,
12027,1291.5,3810.3,,
12028,2012.4,2952,,
12029,1469.5,2222.2,,
12030,32.2,986.7,,
12031,0,12119.5,,
12032,0,46384.8,,
12033,0,55367,,
12034,0,65923.2,,
12035,0,76601.8,,
12036,0,75348.9,,
12037,0,90611.2,,
12038,0,99823.6,,
12039,0,111181.1,,
12040,0,117423.9,,
12041,0,111046.5,,
12042,0,82325.8,,
12043,0,71436.7,,
12044,0,37175.7,,
12045,0,22198.8,,
12046,0,14206.4,,
12047,0,9546.8,,
12048,0,8847.9,,
12049,0,6193,,
12050,0,5806.7,,
12051,0,3731.1,,
12052,0,6930.6,,
12053,0,7882.8,,
12054,0,3490.1,,
12055,0,16909.6,,
12056,0,57518.2,,
12057,0,71561.5,,
12058,0,82451.1,,
12059,0,91298.6,,
12060,0,93284.3,,
12061,0,105694.9,,
12062,0,114439.7,,
12063,0,123438.5,,
12064,0,129980.5,,
12065,0,124205.4,,
12066,0,96953,,
12067,0,85920.8,,
12068,0,50897.9,,
12069,0,34470.6,,
12070,0,22686.2,,
12071,0,16415.1,,
12072,0,11626.2,,
12073,0,10380.9,,
12074,0,9509.3,,
12075,0,6305.2,,
12076,0,6557.2,,
12077,0,5021.7,,
12078,0,2353.4,,
12079,0,10550.8,,
12080,0,51115.3,,
12081,0,49238.1,,
12082,0,53436.7,,
12083,0,65744.6,,
12084,0,68760.9,,
12085,0,85881.5,,
12086,0,90262,,
12087,0,96868.9,,
12088,0,110650.6,,
12089,0,99210.4,,
12090,0,65272.2,,
12091,0,51170.8,,
12092,0,28638.1,,
12093,0,19449.5,,
12094,0,13410.4,,
12095,0,9763.8,,
12096,0,7462.9,,
12097,0,5950.8,,
12098,0,5179.8,,
12099,0,3904.9,,
12100,0,6381.8,,
12101,0,5736.3,,
12102,0,698.3,,
12103,0,0,,
12104,0,1460.1,,
12105,0,2293.4,,
12106,0,2421.9,,
12107,0,2496.2,,
12108,0,2664,,
12109,0,3062.2,,
12110,0,0,,
12111,0,90.3,,
12112,0,4572.3,,
12113,0,12833.7,,
12114,0,18425,,
12115,22.7,15032.1,,
12116,720.8,1120.8,,
12117,2549.6,1253.9,,
12118,5152.8,2054.7,,
12119,8035.8,1970.5,,
12120,12051.4,1031.8,,
12121,15179.2,168.7,,
12122,21281.6,0,,
12123,23857.4,0,,
12124,28352.6,0,,
12125,23330,0,,
12126,12974.5,0,,
12127,9543.8,4087,,
12128,6936,16037.2,,
12129,1835.9,18615.2,,
12130,109.9,15535.1,,
12131,0,5194.2,,
12132,0,2896.2,,
12133,0,5304.6,,
12134,0,6041.4,,
12135,0,8367.9,,
12136,0,20640.2,,
12137,0,25557.5,,
12138,0,24622.1,,
12139,0,16698.5,,
12140,48.9,1859.5,,
12141,969.2,0,,
12142,2233.1,0,,
12143,3243.6,0,,
12144,3738,0,,
12145,6176.4,0,,
12146,8882.8,0,,
12147,12775.9,0,,
12148,14289.8,0,,
12149,12560.9,0,,
12150,1419.8,0.8,,
12151,24.4,3175.2,,
12152,0,21975.3,,
12153,0,28611.7,,
12154,0,33417.1,,
12155,0,42615.4,,
12156,0,44098.6,,
12157,0,58485.8,,
12158,0,64229.5,,
12159,0,74256.2,,
12160,0,80532.3,,
12161,0,77458.2,,
12162,0,45659.2,,
12163,0,28105.2,,
12164,0,8995.1,,
12165,0,2856.8,,
12166,0,4695.8,,
12167,0,3547.9,,
12168,14.5,4296.7,,
12169,501.4,4555.6,,
12170,2685.5,2649.7,,
12171,3200.6,3413.9,,
12172,3885,3684.4,,
12173,3586.8,2632.8,,
12174,240.7,0,,
12175,0,236.5,,
12176,0,26815.2,,
12177,0,40609.4,,
12178,0,53733.4,,
12179,0,65607.1,,
12180,0,64305.3,,
12181,0,81436.3,,
12182,0,93134.5,,
12183,0,102967.9,,
12184,0,107804.6,,
12185,0,103267.7,,
12186,0,73861.3,,
12187,0,61914.3,,
12188,0,30904.6,,
12189,0,17045.8,,
12190,0,10299.4,,
12191,0,5849.9,,
12192,0,8255.3,,
12193,0,5082.1,,
12194,52.2,4403,,
12195,549,7305.3,,
12196,1491.9,5128.2,,
12197,942.3,4109.1,,
12198,0,431.4,,
12199,0,4456.1,,
12200,0,33714.7,,
12201,0,42531.7,,
12202,0,59533.9,,
12203,0,78502.6,,
12204,0,80217.4,,
12205,0,95285.7,,
12206,0,103780.2,,
12207,0,112959.2,,
12208,0,117938.2,,
12209,0,111138.6,,
12210,0,83031,,
12211,0,70355.7,,
12212,0,37640.3,,
12213,0,24433.4,,
12214,0,14724.8,,
12215,0,11117.9,,
12216,0,10101.9,,
12217,0,6549.5,,
12218,0,7376.2,,
12219,0,5694,,
12220,0,5761.8,,
12221,0,5107.6,,
12222,0,224.9,,
12223,0,0,,
12224,0,26105.5,,
12225,0,33402.6,,
12226,0,38732.7,,
12227,0,48598.7,,
12228,0,52350.8,,
12229,0,70820.5,,
12230,0,88311.2,,
12231,0,101873.8,,
12232,0,108588.1,,
12233,0,97798.9,,
12234,0,68351.7,,
12235,0,55826.2,,
12236,0,29237.7,,
12237,0,19245.9,,
12238,0,11432.3,,
12239,0,9841.2,,
12240,0,8421.7,,
12241,0,5224.9,,
12242,0,6540.1,,
12243,0,5707.7,,
12244,0,6263.9,,
12245,0,5694,,
12246,0,517.9,,
12247,0,0,,
12248,0,26391.3,,
12249,0,35063.5,,
12250,0,44510.9,,
12251,0,65601.8,,
12252,0,73979.9,,
12253,0,85226.8,,
12254,0,97596.2,,
12255,0,109775.8,,
12256,0,111265.7,,
12257,0,99572,,
12258,0,54218,,
12259,0,39506.5,,
12260,0,24743.1,,
12261,0,18142.6,,
12262,0,11814.6,,
12263,0,7081.9,,
12264,0,8553.7,,
12265,0,4901.7,,
12266,0,4076.4,,
12267,0,3992.1,,
12268,0,5933.3,,
12269,0,5626.7,,
12270,0,1014.2,,
12271,0,0,,
12272,0,1968.6,,
12273,0,3900.1,,
12274,0,7354.2,,
12275,0,14848.9,,
12276,0,22553.6,,
12277,0,29465.8,,
12278,0,14479.3,,
12279,0,7057.8,,
12280,0,6028.3,,
12281,0,3531.2,,
12282,0,1867.8,,
12283,0,3157,,
12284,0,5744.2,,
12285,0,6785.9,,
12286,0,3725.1,,
12287,0,6595.7,,
12288,0,8267.9,,
12289,0,5262,,
12290,0,5748.5,,
12291,0,5385.9,,
12292,0,4887.1,,
12293,0,4407.9,,
12294,0,4129.6,,
12295,0,1572.9,,
12296,0,3438.5,,
12297,0,3689.4,,
12298,0,7174.3,,
12299,0,2766.1,,
12300,0,1393.2,,
12301,0,4355,,
12302,0,2721.3,,
12303,0,3415.8,,
12304,0,2921.3,,
12305,0,3827.7,,
12306,0,6618.6,,
12307,0,7472,,
12308,0,8772.1,,
12309,0,5364.9,,
12310,0,5946.2,,
12311,0,5628.6,,
12312,0,5040.5,,
12313,0,4328.9,,
12314,0,3609.3,,
12315,0,3065,,
12316,33.1,2934.1,,
12317,999.4,2757.5,,
12318,2126.6,2539.1,,
12319,1186.2,2410.8,,
12320,45.1,2481.4,,
12321,0,2546.4,,
12322,0,2693.5,,
12323,0,3413.4,,
12324,0,3431.6,,
12325,0,3594.8,,
12326,0,2900.2,,
12327,0,2151.4,,
12328,0,4294.3,,
12329,0,1160,,
12330,0,3168.1,,
12331,0,3792.7,,
12332,0,3763.9,,
12333,0,3330.5,,
12334,0,2822.1,,
12335,0,2633.8,,
12336,84.6,3461.9,,
12337,699,3585.9,,
12338,1146.2,3498.9,,
12339,1475.2,3381,,
12340,1861,3242.6,,
12341,1876.8,3461.2,,
12342,165.4,526.9,,
12343,0,0,,
12344,0,14679.3,,
12345,0,20114.9,,
12346,0,25081.6,,
12347,0,35535.2,,
12348,0,31248.6,,
12349,0,47317.5,,
12350,0,52636,,
12351,0,50868.5,,
12352,0,55578.8,,
12353,0,50845.6,,
12354,0,19267.8,,
12355,0,13303.2,,
12356,0,4923.9,,
12357,0,1738.2,,
12358,0,4167.1,,
12359,0,5574,,
12360,0,8072.4,,
12361,0,7192.4,,
12362,6.9,4772.5,,
12363,254.9,2198.9,,
12364,966.7,1913.5,,
12365,795.9,2762.4,,
12366,10.8,0,,
12367,0,0,,
12368,0,18642.7,,
12369,0,25094.7,,
12370,0,29498.9,,
12371,0,36745.9,,
12372,0,34912,,
12373,0,48210.1,,
12374,0,50540.7,,
12375,0,45807.8,,
12376,0,48071.5,,
12377,0,41692.7,,
12378,0,14637.3,,
12379,0,10065.3,,
12380,0,3223.5,,
12381,0,1381.2,,
12382,3707.8,3208.4,,
12383,4309.3,2041.6,,
12384,7160.6,2589.6,,
12385,8008,4518.3,,
12386,8797.1,1477.7,,
12387,8289.7,6773.1,,
12388,8797.8,7244.5,,
12389,6345.8,7232.1,,
12390,530.7,544.1,,
12391,0.5,0,,
12392,0,15603.7,,
12393,0,18375.7,,
12394,0,18496.2,,
12395,0,21590.8,,
12396,0,20267.5,,
12397,0,25579.1,,
12398,0,27642.7,,
12399,0,30654.4,,
12400,0,31835.4,,
12401,0,29013,,
12402,0,6224.1,,
12403,0,3747.2,,
12404,0,522.7,,
12405,356.4,0,,
12406,7700,3786.4,,
12407,8372.2,2888.8,,
12408,8397.9,5993.8,,
12409,10215.7,6709.8,,
12410,10023.7,5072.5,,
12411,11712.5,4990.8,,
12412,11936,3412.2,,
12413,12047.7,3720.5,,
12414,2024.3,214.6,,
12415,134.9,0,,
12416,0,13155.4,,
12417,0,19619.4,,
12418,0,17185.2,,
12419,0,19917.6,,
12420,0,19056.6,,
12421,0,25057.7,,
12422,0,29970.6,,
12423,0,29651.1,,
12424,0,30288.1,,
12425,0,27906.9,,
12426,0,5894,,
12427,0,3540.4,,
12428,0,476.5,,
12429,0,0,,
12430,442.4,2533.3,,
12431,2558.4,1731.8,,
12432,6639.2,4666,,
12433,10222.2,3925.3,,
12434,12945.9,2786.9,,
12435,17466.3,2002.8,,
12436,17267.6,492.5,,
12437,16605.9,0,,
12438,2355.9,0,,
12439,427.8,4443.6,,
12440,0,13937.4,,
12441,0,15897.6,,
12442,0,14253.9,,
12443,0,11348.9,,
12444,0,10498.8,,
12445,0,11402.9,,
12446,0,9382.3,,
12447,0,11671.2,,
12448,0,14628.9,,
12449,0,17523.4,,
12450,0,19151.3,,
12451,0,15320.5,,
12452,0,1933.9,,
12453,343.8,0,,
12454,1929.9,0,,
12455,3769,0,,
12456,6291.9,0,,
12457,11376.8,0,,
12458,14116.3,0,,
12459,17696.5,0,,
12460,19705.8,0,,
12461,19433,0,,
12462,8609.3,219.2,,
12463,4400.1,2379.9,,
12464,1786,13291.3,,
12465,38.3,16420.4,,
12466,0,13043.4,,
12467,0,4772.5,,
12468,0,1960.7,,
12469,0,2161.3,,
12470,0,2348.1,,
12471,0,3067.6,,
12472,0,11769.8,,
12473,0,17939.9,,
12474,0,5241.9,,
12475,0,1095.7,,
12476,0,280.6,,
12477,760.3,0,,
12478,2946,0,,
12479,6162.1,0,,
12480,8618.4,0,,
12481,11913.8,0,,
12482,14698.2,0,,
12483,16269.3,0,,
12484,19074.9,0,,
12485,15410.4,0,,
12486,2031,0,,
12487,148.7,368.1,,
12488,0,10369.3,,
12489,0,11132.5,,
12490,0,11247.9,,
12491,0,14141.1,,
12492,0,13597.7,,
12493,0,17510.6,,
12494,0,19629.2,,
12495,0,22671.1,,
12496,0,24577.1,,
12497,0,21711.8,,
12498,0,1249.8,,
12499,0,0,,
12500,0,0,,
12501,0,0,,
12502,181.4,278,,
12503,529.7,966.9,,
12504,1777.6,792,,
12505,4598,1141.6,,
12506,6449.9,824,,
12507,6597.6,569.1,,
12508,6670.9,51.8,,
12509,9057.4,90.6,,
12510,2092.6,14.6,,
12511,4.5,0,,
12512,0,13951.4,,
12513,0,20865.1,,
12514,0,30068.4,,
12515,0,40589.1,,
12516,0,35218.3,,
12517,0,44571.8,,
12518,0,47241,,
12519,0,44726.9,,
12520,0,42286.6,,
12521,0,35387.2,,
12522,0,9976.5,,
12523,0,6480.1,,
12524,0,1579.6,,
12525,0,113.9,,
12526,0,2196,,
12527,0,2718.6,,
12528,0,1540.1,,
12529,17.8,1263.2,,
12530,327,2963.7,,
12531,1836.6,3067.9,,
12532,2308.4,898.1,,
12533,2179.9,3167.5,,
12534,200.2,516.3,,
12535,0,0,,
12536,0,17468.5,,
12537,0,19882.7,,
12538,0,25676.7,,
12539,0,45385.5,,
12540,0,47933.7,,
12541,0,62806,,
12542,0,73438.6,,
12543,0,85015.3,,
12544,0,93259.4,,
12545,0,87692.4,,
12546,0,63243.8,,
12547,0,51732.8,,
12548,0,20733.4,,
12549,0,11098.5,,
12550,0,9582.1,,
12551,0,5231,,
12552,0,4412,,
12553,0,4975.6,,
12554,0,8055.1,,
12555,0,5957.3,,
12556,0,3235.4,,
12557,0,2165.7,,
12558,0,31.9,,
12559,0,0,,
12560,0,23976.5,,
12561,0,36702.5,,
12562,0,61913.5,,
12563,0,76866,,
12564,0,77570.4,,
12565,0,93620.9,,
12566,0,102379.7,,
12567,0,105527.7,,
12568,0,94519.4,,
12569,0,102253.5,,
12570,0,78233.5,,
12571,0,65351.8,,
12572,0,36702,,
12573,0,20735.8,,
12574,0,12724.8,,
12575,0,10172.2,,
12576,0,8781.6,,
12577,0,6324.2,,
12578,0,6159.9,,
12579,0,4376.9,,
12580,0,7378.6,,
12581,0,7301.3,,
12582,0,1896.2,,
12583,0,10748.4,,
12584,0,45303,,
12585,0,52827.3,,
12586,0,73397.4,,
12587,0,88816.8,,
12588,0,86671.4,,
12589,0,100719.9,,
12590,0,107783.9,,
12591,0,111429,,
12592,0,123812.2,,
12593,0,121183.9,,
12594,0,88676.4,,
12595,0,76579.8,,
12596,0,39740.5,,
12597,0,26220,,
12598,0,17714.3,,
12599,0,12988.6,,
12600,0,8030,,
12601,0,5306.3,,
12602,0,6854.4,,
12603,0,6334.1,,
12604,0,3792,,
12605,0,5700.6,,
12606,0,367.1,,
12607,0,0,,
12608,0,1919,,
12609,0,2856.9,,
12610,0,2982.1,,
12611,0,6664.4,,
12612,0,17230.3,,
12613,0,23535.9,,
12614,0,5539.4,,
12615,0,14183.4,,
12616,0,25290.7,,
12617,0,25217.4,,
12618,0,22083.1,,
12619,0,10332.2,,
12620,0,2369.3,,
12621,0,3823.7,,
12622,0,6317.5,,
12623,0,5825.2,,
12624,0,5934.5,,
12625,52.9,5355.6,,
12626,280.2,4205.1,,
12627,1225,4891.8,,
12628,2329.8,5291.6,,
12629,1906.8,4688,,
12630,849.5,4308.6,,
12631,0,11666.5,,
12632,0,19523.2,,
12633,0,11720.5,,
12634,0,14579.6,,
12635,0,7043.8,,
12636,0,1929.3,,
12637,0,1553.9,,
12638,0,786.1,,
12639,0,926.3,,
12640,0,2101.4,,
12641,0,2896.2,,
12642,0,3399.9,,
12643,0,3319.5,,
12644,0,3735.2,,
12645,0,3042.1,,
12646,0,2199.8,,
12647,0,1821,,
12648,0,2798.1,,
12649,0,3043.7,,
12650,0,3092.4,,
12651,0,3089.4,,
12652,5.5,3054.4,,
12653,58.4,5048.8,,
12654,0,2328,,
12655,0,11426.1,,
12656,0,43268.8,,
12657,0,55589.2,,
12658,0,65813,,
12659,0,75852.6,,
12660,0,75038.3,,
12661,0,90744.5,,
12662,0,100213.5,,
12663,0,103703.6,,
12664,0,106669,,
12665,0,104273.1,,
12666,0,72815.1,,
12667,0,49913.7,,
12668,0,28589.6,,
12669,0,19789.3,,
12670,0,11708.1,,
12671,0,6385.3,,
12672,0,7722.8,,
12673,0,5188.1,,
12674,0,6220.1,,
12675,0,5434.1,,
12676,0,4667.2,,
12677,0,6858,,
12678,0,900.9,,
12679,0,0,,
12680,0,25185.5,,
12681,0,30338.9,,
12682,0,31395.7,,
12683,0,34246.7,,
12684,0,31471.9,,
12685,0,37700.8,,
12686,0,38672,,
12687,0,41607.7,,
12688,0,44015.8,,
12689,0,39444.4,,
12690,0,15846.4,,
12691,0,10459.1,,
12692,0,3973.9,,
12693,0,2192.9,,
12694,0,5237.9,,
12695,0,8284.7,,
12696,0,6680.8,,
12697,0,5305.5,,
12698,0,4237.4,,
12699,0,3198.7,,
12700,0,1859.4,,
12701,0,1511.1,,
12702,0,164.9,,
12703,0,0,,
12704,0,21353.6,,
12705,0,45716.2,,
12706,0,56868.8,,
12707,0,68114.5,,
12708,0,68825.4,,
12709,0,83543.5,,
12710,0,90967.1,,
12711,0,101416.2,,
12712,0,104473.1,,
12713,0,78370.4,,
12714,0,41691.6,,
12715,0,30874.7,,
12716,0,16908.8,,
12717,0,11092.7,,
12718,0,11013,,
12719,0,6050.4,,
12720,0,7020.2,,
12721,0,4827.8,,
12722,0,5222.4,,
12723,0,6535.9,,
12724,0,2880.1,,
12725,0,7539.5,,
12726,0,483,,
12727,0,0,,
12728,0,24673.7,,
12729,0,31543.9,,
12730,0,39005.6,,
12731,0,60961.2,,
12732,0,63543.5,,
12733,0,63116.3,,
12734,0,77705.9,,
12735,0,84291.2,,
12736,0,95060.9,,
12737,0,94042.5,,
12738,0,64844.6,,
12739,0,54257.9,,
12740,0,26956.6,,
12741,0,12665.1,,
12742,0,10633.6,,
12743,0,5838.3,,
12744,0,6228,,
12745,9.2,5422,,
12746,290.9,7651.6,,
12747,757.6,5463,,
