Hours,HPHtgLd_W,HPClgLd_W
7864.86932,953.4635741,0
7953.589936,953.4635741,0
7960.410064,953.4635741,0
8003.075989,953.4635741,0
8003.539376,1018.652273,0
8003.717538,1018.652273,0
8006.282462,1018.652273,0
8006.460624,2956.1,0
8006.924011,2956.1,0
8016,1018.652273,0
8193.467882,1018.652273,0
8195.787632,1018.652273,0
8198.212368,1018.652273,0
8200.532118,1018.652273,0
8598.832182,1018.652273,0
8600.080312,1018.652273,0
8601.729466,1018.652273,0
8608.270534,1018.652273,0
8609.919688,1018.652273,0
8611.167818,1018.652273,0
8699.070254,1018.652273,0
8699.552166,1050.265957,0
8702.447834,3148.1,0
8702.929746,3148.1,0
8747.720156,3148.1,0
8750.279844,3148.1,0
8760,1050.265957,0
9504,1130.378629,0
10176,1161.835863,0
10920,1214.22379,0
11640,1119.887778,0
12384,1091.655242,0
13104,1045.913472,0
13848,931.1962366,0
14592,967.5670699,0
15312,926.6723611,0
16056,960.5354839,0
16776,1026.513056,0
17520,1058.43078,0
18264,1130.378629,0
18936,1161.835863,0
19680,1214.22379,0
20400,1119.887778,0
21144,1091.655242,0
21864,1045.913472,0
22608,931.1962366,0
23352,967.5670699,0
24072,926.6723611,0
24816,960.5354839,0
25536,1026.513056,0
26280,1058.43078,0
27024,1130.378629,0
27696,1161.835863,0
28440,1214.22379,0
29160,1119.887778,0
29904,1091.655242,0
30624,1045.913472,0
31368,931.1962366,0
32112,967.5670699,0
32832,926.6723611,0
33576,960.5354839,0
34296,1026.513056,0
35040,1058.43078,0
35784,1130.378629,0
36456,1161.835863,0
37200,1214.22379,0
37920,1119.887778,0
38664,1091.655242,0
39384,1045.913472,0
40128,931.1962366,0
40872,967.5670699,0
41592,926.6723611,0
42336,960.5354839,0
43056,1026.513056,0
43800,1058.43078,0
44544,1130.378629,0
45216,1161.835863,0
45960,1214.22379,0
46680,1119.887778,0
47424,1091.655242,0
48144,1045.913472,0
48888,931.1962366,0
49632,967.5670699,0
50352,926.6723611,0
51096,960.5354839,0
51816,1026.513056,0
52560,1058.43078,0
53304,1130.378629,0
53976,1161.835863,0
54720,1214.22379,0
55440,1119.887778,0
56184,1091.655242,0
56904,1045.913472,0
57648,931.1962366,0
58392,967.5670699,0
59112,926.6723611,0
59856,960.5354839,0
60576,1026.513056,0
61320,1058.43078,0
62064,1130.378629,0
62736,1161.835863,0
63480,1214.22379,0
64200,1119.887778,0
64944,1091.655242,0
65664,1045.913472,0
66408,931.1962366,0
67152,967.5670699,0
67872,926.6723611,0
68616,960.5354839,0
69336,1026.513056,0
70080,1058.43078,0
70824,1130.378629,0
71496,1161.835863,0
72240,1214.22379,0
