,Zone0_P_htg,Zone0_P_clg,Zone0_P_cp,Zone0_mass_flow_rate,Zone1_P_htg,Zone1_P_clg,Zone1_P_cp,Zone1_mass_flow_rate,Zone2_P_htg,Zone2_P_clg,Zone2_P_cp,Zone2_mass_flow_rate,Zone3_P_htg,Zone3_P_clg,Zone3_P_cp,Zone3_mass_flow_rate,Zone4_P_htg,Zone4_P_clg,Zone4_P_cp,Zone4_mass_flow_rate,Zone5_P_htg,Zone5_P_clg,Zone5_P_cp,Zone5_mass_flow_rate,central_loop_P_cp,central_loop_mass_flow_rate,GHE0_P_cp,GHE0_mass_flow_rate,GHE1_P_cp,GHE1_mass_flow_rate,GHE2_P_cp,GHE2_mass_flow_rate
11,13750.418189437358,4915.907823465501,1332.0938933049163,4.941223553847578,6517.331035581301,-0.0,280.6591326030392,0.9577820014815424,6511.472619206962,3.3388836206664116,307.95483437207486,1.7515529419096756,91.9853347142296,-0.0,3.9606247279400306,0.013516093504105032,2858.97361649592,9.2696689505643,85.84492351126319,0.7709363339667786,3013.236986297038,-0.0,129.70239080855328,0.44262452574904065,309.8673624987428,13.316453175688082,30.44475718534656,6.658226587844041,16.237203832184832,3.5510541801834883,14.207553353161726,3.1071724076605527
12,13297.59296432112,5253.89112655216,1326.306506692235,4.919756019772443,6499.093350725632,-0.0,279.7674421101265,0.95473900374588,7164.746242661111,513.6876354839005,368.02446764429203,2.0932106499041705,115.20575667586958,-0.0,4.9591091595651715,0.016923538002705085,2559.843235874678,62.56946514819281,78.8296445623075,0.7079351311763467,2425.4814662901927,-0.0,104.37874691426755,0.35620463943028646,328.1348939245303,13.573153473047746,31.629833185529275,6.786576736523873,16.86924436561561,3.6195075928127323,14.760588819913659,3.167069143711141
13,12780.154821534361,5613.576477508862,1317.7195639614977,4.887903907928141,6481.393867439379,-0.0,278.91351631675724,0.9518248824489732,6131.524688438465,1694.8993840681976,386.8028907610872,2.2000165791623147,112.84086253399293,-0.0,4.856387500229824,0.016572988367775262,2238.583194957898,112.70680688748895,71.04707027462992,0.6380431789821198,2111.7312759043257,-0.0,90.85948627062965,0.3100685867826487,323.3349197478095,13.506645185507956,31.32062101542411,6.753322592753978,16.704331208226193,3.601772049468788,14.616289807197921,3.15155054328519
14,12011.673755330234,6085.894469811883,1299.6506367148916,4.820879646836321,6457.752632504,-0.0,277.76479792659677,0.9479047470567544,5332.239270267473,2111.0056832431806,372.6888813270366,2.1197404088051917,145.96438563978893,-0.0,6.278211261644589,0.0214251276704644,1939.808779101679,136.89320874977037,62.95347479997076,0.565358079285745,1872.6326373349439,-0.0,80.53696101271177,0.2748417662257135,296.70876398943733,13.125224663820287,29.576642631959444,6.5626123319101435,15.774209403711705,3.5000599103520766,13.802433228247741,3.062552421558067
15,11366.891890318739,6548.469381650206,1289.7318678898284,4.784087304802551,6435.251981335186,-0.0,276.6795985084354,0.9442013775597664,4118.081317144172,1202.6498053849048,263.2233718905101,1.4971340597860585,113.02611918091027,-0.0,4.859688025824871,0.016584251796052288,1764.7433922857483,140.68451171072817,57.83072270164741,0.5193528461168452,1636.9660101566608,-0.0,70.38100957555598,0.24018339824669446,226.88468578506848,12.002314857461954,24.732351658270353,6.001157428730977,13.190587551077522,3.2006172953231875,11.541764107192833,2.8005401334077895
16,11036.831416966357,6704.470123245544,1278.611776272779,4.742838817068113,6420.735391717382,-0.0,275.9814713904215,0.9418189374012071,4477.546243517445,237.09917528827,224.93486718045503,1.2793607515573866,93.34908846076226,-0.0,4.01347045898101,0.013696435720575051,1751.29150392192,119.50744054106951,56.647568135903,0.5087274438668056,1867.159790763872,-0.0,80.27275190146791,0.2739401218394083,206.9823426073857,11.640573761180242,23.263987521813906,5.820286880590121,12.407460011634086,3.104153002981398,10.856527510179824,2.716133877608723
17,11146.58484343117,6233.532367305493,1250.3731507893763,4.638091424959972,6422.973931477442,-0.0,276.0833531769664,0.9421666208723504,4960.580076179757,0.0,234.1783794739185,1.3319350233144998,90.88144792500987,-0.0,3.9084797925380825,0.013338142834432567,1927.337873290622,78.04370275948756,60.40680563060798,0.5424875388629653,2178.12553940393,-0.0,93.65682206878051,0.319614821229822,209.17050252105798,11.68145035811106,23.427660262535174,5.84072517905553,12.494752140018758,3.1150534288296163,10.932908122516412,2.725671750225914
18,16415.625414766826,4892.760517597421,1509.6780232008537,5.599948055056952,5371.932210470267,-0.0,230.96281627020434,0.7881875297746664,8766.662449387875,0.0,413.8831380042289,2.3540407458005226,94.0746333205084,-0.0,4.046525061909027,0.013809238405657641,2014.8008284489563,55.80471994738441,62.218105781029486,0.5587540464275765,2875.5834276401133,-0.0,123.66407200992285,0.4220180590686358,408.81516578868144,14.605136511801017,36.62238494036332,7.302568255900509,19.531938634860424,3.8947030698136045,17.090446305502883,3.4078651860869043
19,14971.355879717523,3718.924535276724,1320.6763434027093,4.898871684517974,3280.7730580552584,-0.0,141.2339041747976,0.4819771591360115,10056.02598358961,0.0,475.03202550859464,2.701836921889674,91.94724044081225,-0.0,3.9577902305068333,0.013506420451246988,2037.6759183261472,55.953804243430874,62.96279885821054,0.5654418146422815,3389.2619771957484,-0.0,145.81791402537138,0.4976206270280879,340.3018511421744,13.73888194149791,32.40695046513498,6.869440970748955,17.28370691473865,3.6637018510661092,15.123243550396325,3.2057391196828458
20,15568.995872438732,3460.435060080777,1342.645352424374,4.980362775632593,3291.5434481978955,-0.0,141.7497963636858,0.4837377013590251,12344.963183677983,0.0,583.24337516318,3.3173099935236245,94.03402941670694,-0.0,4.0489714229465035,0.013817586897827087,2267.320761500362,36.79717674583459,69.15215423023481,0.6210257530390572,3240.426925692614,-0.0,139.44792861208003,0.4758823093686385,428.70067287035994,14.838204179731147,37.80054554557245,7.419102089865573,20.16029095763864,3.956854447928306,17.64025458793381,3.4622476419372674
21,19277.320230918547,1523.8971244878594,1447.6339255093737,5.369803799887556,3297.626293672474,-0.0,142.0459667289853,0.48474841724995354,12559.538388947927,0.0,593.5093566983488,3.375699757711545,92.88030032438904,-0.0,4.000640509762747,0.01365265202350735,2612.4659288834287,14.454542786573633,78.68613815220175,0.7066463618329487,2974.8473278366014,-0.0,128.05278462734586,0.4369950523902391,496.3897429589059,15.581319061643624,41.68154644971273,7.790659530821812,22.230158106513453,4.1550184164383,19.451388343199277,3.6356411143835126
22,16976.739625472816,1576.9096997702813,1293.8708528135035,4.799440313998579,3321.6277680036455,-0.0,143.23180212231446,0.4887952187415583,14892.413691532734,0.0,704.1510085289381,4.0049956450671225,126.06963126075266,-0.0,5.4322235223429285,0.01853809590826186,3017.2566667795445,0.0,90.30488265394821,0.8109893086852206,2436.051164758806,-0.0,104.89218765912689,0.35795681581483013,509.8667575786271,15.721073097323359,42.432611006600474,7.860536548661679,22.63072587018691,4.192286159286229,19.801885136413556,3.6682503893754506
23,17730.454126508055,951.7122811159996,1297.353510993469,4.812358767206221,3317.63649849849,-0.0,143.04248612440406,0.4881491558334698,14830.107204709026,0.0,701.2690666177411,3.988604040618819,93.90367649353905,-0.0,4.0475593826616825,0.01381276814577856,3600.4494811879013,0.0,107.80167388782961,0.9681204649411964,2128.8058785321623,-0.0,91.68915060601819,0.3128999130264671,525.0814191290094,15.875917664657925,43.27260673602864,7.937958832328962,23.078723592548613,4.23357804390878,20.193883143480033,3.7043807884201825
24,18463.32650308583,715.1665442517775,1329.6624800246545,4.932204552536973,3326.2844769406884,-0.0,143.46657179473635,0.48959639761164847,17201.996766455482,0.0,813.610892953082,4.627570000735649,94.00570230069856,-0.0,4.052557573560058,0.013829825054770026,4294.773090482473,0.0,128.61605809230292,1.1550454966848303,1192.6987369163767,-0.0,51.380004115294525,0.17534025250224042,655.0361647064835,17.090379787689166,50.14629020888269,8.545189893844583,26.74468811140411,4.557434610050445,23.401602097478587,3.987755283794139
25,18372.91534790632,632.0952676589807,1317.337731413978,4.886487551328271,3336.7125875117536,-0.0,143.9433643957051,0.49122350793373915,15979.005316091554,0.0,755.9396292920009,4.2995534857970705,105.20414339810216,-0.0,4.536762661049072,0.015482231351053689,4778.475762177153,0.0,143.15839937355915,1.285644008700447,372.31693258219565,-0.0,16.043744474009767,0.05475114795323468,594.814475477326,16.54971289959573,47.02364718783818,8.274856449797864,25.079278500180365,4.413256773225528,21.944368687657818,3.861599676572337
26,18668.20730788523,572.479100663156,1333.0656495263584,4.944828153158574,3341.438189236855,-0.0,144.1600754436539,0.4919630596430404,17414.297112953987,0.0,823.9075071603677,4.686133994196749,103.37367475069976,-0.0,4.457748369103222,0.015212585870489256,5033.304703860894,0.0,150.79501484163757,1.3542251675164596,215.35777609453743,-0.0,9.280842576417463,0.03167195699577949,677.7938287075789,17.286052376071638,51.30114178766272,8.643026188035819,27.360608953420115,4.609613966952437,23.9405328342426,4.033412221083382
27,19100.841824332034,515.5918490141996,1358.7375202447356,5.040054512878803,3343.6626533121157,-0.0,144.26950630171055,0.49233650520057937,16658.927846749797,0.0,788.27513502594,4.483467955955991,107.23019711822215,-0.0,4.624925836901167,0.015783098464271846,5363.321038607772,0.0,160.72037256044513,1.443360536039939,97.52763095606907,-0.0,4.203623043593461,0.01434535357829036,671.6918229622053,17.234021943176813,50.99277716798567,8.617010971588407,27.19614782292569,4.59573918484715,23.79662934505998,4.021271786741257
28,19600.486866749983,463.52754109366003,1389.2367871631732,5.153187451052233,3346.5422978242677,-0.0,144.41115163152188,0.4928198863976527,18753.756998932644,0.0,887.4892660406636,5.047767598831184,103.66873743662924,-0.0,4.471322726883502,0.015258909948537383,5753.306272959239,0.0,172.41306964627694,1.5483676192409916,97.5709694738452,-0.0,4.205745159690155,0.014352595546807886,818.4720300083242,18.40763109152611,58.174302658199295,9.203815545763055,31.02629475103962,4.908701624406962,27.148007907159677,4.2951139213560925
29,17659.285025153153,645.3141102378991,1269.9817947102897,4.710827058452474,3348.569541260406,-0.0,144.51498145300621,0.4931742177650748,18130.49301928404,0.0,858.1351144607206,4.880810159562701,107.23185881954225,-0.0,4.626096171683118,0.01578709236812049,5978.1046270991765,0.0,179.20273364550454,1.6093426712106516,216.0195677856861,-0.0,9.313251692807516,0.03178255688281832,716.934516369933,17.61258563436276,53.25760317907532,8.80629281718138,28.404055028840173,4.696689502496736,24.85354815023515,4.109603314684644
30,14069.102585702527,967.9944440861109,1047.6982236345857,3.8862959780587243,3343.185181766438,-0.0,144.26429836198616,0.4923187324992724,19546.613108642603,0.0,925.1196707664918,5.261797835561096,136.5567263825718,-0.0,5.891091176513452,0.020104035260209478,5802.036114573632,0.0,173.92340438311126,1.5619312858790657,1123.5702598386436,-0.0,48.44265268168772,0.16531619837992625,654.0324492840346,17.081646098457444,50.09505083158921,8.540823049228722,26.71736044351424,4.555105626255318,23.377690388074967,3.9857174229734036
31,11960.86443510716,6183.274752685774,1314.402310760472,4.875599002295463,3335.5700665440586,-0.0,143.8888486673311,0.4910374666567282,11987.951278570881,0.0,567.2907165737585,3.2265761489306155,128.2560582156126,-0.0,5.533565782914639,0.018883938184138634,5526.4046148139605,0.0,165.6773637646814,1.487877141917025,3768.8714365648625,-0.0,162.50542697653574,0.5545687099423237,535.6588946321498,15.98181361188944,43.851808086863116,7.99090680594472,23.387630979660326,4.261816963170517,20.464177107202786,3.7290898427742025
32,6717.901361452994,11623.22078146642,1378.1307590973997,5.111991130174174,5590.663198923442,-0.0,240.72999519153433,0.8215191662310902,8868.154962186149,0.0,419.28950463563575,2.3847905062242925,253.04824252553814,-0.0,10.901961730361101,0.03720421505381422,5365.037840135105,0.0,160.60854748577935,1.4423562831431784,3978.4856895339644,-0.0,171.38537008172202,0.5848725507667624,495.70018209635,15.574100777389969,41.64293616799316,7.7870503886949844,22.209565956263035,4.153093540637325,19.433370211730153,3.6339568480576596
33,5558.138302446974,14504.79605991951,1518.8654214277146,5.63402747599365,6699.638829122417,-0.0,287.84553929379365,0.9823064519061303,2262.4637743579183,736.5579598900614,148.971291943777,0.8473031611802774,421.7955527922302,-0.0,18.150873368193597,0.06194197089540293,4840.253244339418,0.0,144.70923614806077,1.2995714067178532,3798.37117167655,-0.0,163.49599580209158,0.55794914151263,365.86670895362283,14.074649412308915,34.01030710280616,7.0373247061544575,18.138830454829954,3.7532398432823775,15.871476647976207,3.28408486287208
34,4786.10060580841,16562.327630548953,1617.2129348101926,5.998834380394498,7516.472437343549,-0.0,322.44602480799324,1.1003846414902747,1256.7359105096868,618.9247591425376,94.54602632157457,0.5377488906355039,450.1176406361973,-0.0,19.340462844230185,0.06600158363179376,4467.735909936829,0.0,133.32891017743032,1.197369594143652,3303.2740338698623,-0.0,142.03752443215663,0.4847196069280564,366.0959237583271,14.077588045835668,34.02451054892704,7.038794022917834,18.14640562609442,3.7540234788895113,15.878104922832621,3.284770544028323
35,4234.375656076197,17406.87845085009,1639.360008929918,6.080985980097196,8809.749158826744,-0.0,377.6254427166178,1.2886908363927547,749.6925844495632,583.3675552625185,68.48014871995437,0.38949414837867824,458.8060544236988,-0.0,19.70349548285838,0.06724047482340957,4602.513540463641,0.0,137.24282489990486,1.2325187787917953,2982.663240062525,-0.0,128.19194473117568,0.43746995246399156,379.280867167018,14.244600256421739,34.83661223528949,7.1223001282108696,18.579526525487726,3.7985600683791305,16.25708570980176,3.323740059831739
36,3671.760102624688,18639.500668389977,1692.6332260355248,6.278595830629862,9227.648228333723,-0.0,395.3952025674968,1.3493322129906562,535.392655193071,934.7048187286817,78.23644955675546,0.4449850045871832,541.7119352073538,-0.0,23.257044634923794,0.07936737547923878,4546.7943511442245,0.0,135.5150068213761,1.2170019878070877,2400.2634972433193,-0.0,103.13562640201492,0.3519623457936418,406.8642646977117,14.581867135931502,36.50578196587882,7.290933567965751,19.469750381802033,3.888497902915067,17.03603158407678,3.402435665050684
37,3033.8888737049906,20107.577789921022,1757.6819749622946,6.519885436385677,7965.163836838294,-0.0,341.150122873129,1.1642145561436161,644.0023859743465,1368.2389207499618,107.78387027789987,0.6130416996395289,642.9972515097586,-0.0,27.595718342711866,0.09417360518956178,4247.833983237317,0.0,126.53586290092473,1.1363641584159923,2087.694725017777,-0.0,89.67841118193607,0.30603803038543753,421.1502816776133,14.75057622923972,37.355396854217204,7.37528811461986,19.922878322249176,3.9334869944639252,17.43251853196803,3.4418011201559344
38,2455.3096151207346,21526.022113788495,1822.1869720082127,6.759158067501328,9147.189722163113,-0.0,391.57724853869377,1.3363029998759577,162.99629628434698,1620.415691918012,99.18842281522646,0.5641534224966361,611.7408665366985,-0.0,26.244042367248486,0.08956085338231909,4046.935933933099,0.0,120.4799227378348,1.0819783646253769,1852.436190541281,-0.0,79.54606057174367,0.2714602029791623,456.65180824577266,15.153920866291168,39.426244612127036,7.576960433145584,21.027330459801078,4.041045564344311,18.39891415232595,3.5359148688012727
39,1943.2027435763175,22905.677987979376,1888.0572727031463,7.003495109303476,8669.63168994914,-0.0,370.98174232867467,1.2660184344801901,103.50377514868936,1309.7423840852027,78.70623024504137,0.44765697350852635,405.3362530427386,-0.0,17.383388548904612,0.05932283949744127,3969.728091201859,0.0,118.11626600211508,1.060751380150837,1618.9374919873362,-0.0,69.49832971521042,0.23717115034487765,452.8387046899638,15.111623830928021,39.20646176007132,7.555811915464011,20.910112938704717,4.029766354914139,18.296348821366625,3.5260455605498717
40,1539.0861780214543,24051.27994957406,1944.4819282649812,7.212794797922389,8195.687185851686,-0.0,350.55491470788047,1.1963095044300343,206.51386178638808,1327.5031267249915,84.40413524614449,0.4800649150424002,390.1917888362729,-0.0,16.73044680400509,0.057094599691094976,3994.6078945535082,0.0,118.81004310031662,1.066981893858586,1844.4821308085764,-0.0,79.16525251421683,0.2701606510987885,481.6093472875646,15.425109543064936,40.84998447482939,7.712554771532468,21.78665838657567,4.113362544817316,19.06332608825372,3.599192226715152
41,1266.1380403599549,25129.132877194243,2005.072507820724,7.437547422603616,6967.139058807972,-0.0,297.9291424170216,1.0167179228315064,370.9007152885166,1801.9346928477814,118.64862805678503,0.6748371200281883,503.1960001801346,-0.0,21.571300190213773,0.07361457608423604,3807.6150238663904,0.0,113.2056116165913,1.0166509053119623,2145.41274106755,-0.0,92.06428706920768,0.3141801099301272,517.6163150394872,15.800322085184455,42.861489766070235,7.900161042592227,22.859461208570796,4.213419222715855,20.002028557499443,3.6867418198763726
42,1019.8929558608886,26163.75314026498,2062.8661423624767,7.651925155055842,4540.257691732267,-0.0,194.10066096971212,0.6623911284419327,1162.592268336645,2237.9352347443482,180.08978246197887,1.0242956208897762,318.4890465381967,-0.0,13.649169769382482,0.046579382680451385,3392.6885196378907,0.0,100.81945338203224,0.9054161458094911,2822.747131170854,-0.0,121.09906723913136,0.4132646813310471,543.1335728466936,16.055808171312812,44.25880905353484,8.027904085656406,23.60469816188525,4.2815488456834165,20.654110891649594,3.7463552399729894
43,2396.661096413533,13381.418498835266,1181.6336873021887,4.383111608770702,3732.7067758336025,-0.0,159.53614380463054,0.544435685041348,2621.659004998417,16.925602508839443,124.0393204132239,0.7054977299682891,266.6981199088142,-0.0,11.426741517737339,0.038995087242538536,3189.9468650768395,0.0,94.74959065306001,0.8509053194431367,3307.7444850504767,-0.0,141.86894093382057,0.4841442960911864,152.36911670461618,10.510634589835801,18.966764749608117,5.255317294917901,10.11560786645766,2.8028358906228803,8.851156883150454,2.4524814042950203
44,2011.0769953531963,13802.318889227628,1197.484555780575,4.441908278485945,3794.504875263625,-0.0,162.47842811643358,0.5544765731854452,3307.152852841228,0.0,155.5271201136888,0.8845907073916469,206.5130489126788,-0.0,8.860545064766288,0.03023764275061883,3478.5914462409396,0.0,103.53175082223899,0.9297741224917829,3187.063212175871,-0.0,136.84258479485064,0.4669912699334709,172.8525192359227,10.961967891358364,20.63062729335297,5.480983945679182,11.003001223121585,2.923191437695564,9.627626070231388,2.5577925079836183
45,3743.8537282622515,7073.642517755015,800.9063236355275,2.9708545401067146,3797.445208820067,-0.0,162.6106139557742,0.5549276727687615,4366.580095099678,0.0,205.39769302699133,1.168239278387865,226.18727645070413,-0.0,9.70665447632941,0.03312508973359479,3594.7189290152887,0.0,107.0232969287042,0.9611301962710448,2924.360815743184,-0.0,125.58566909090219,0.42857573307408,101.36031241896846,9.17527876551309,14.45352965754307,4.587639382756545,7.708549150689637,2.446741004136824,6.744980506853432,2.140898378619721
46,3894.3052546843405,6241.774936706896,750.0312001752563,2.7821400961698015,3276.337079962737,-0.0,140.58501782603255,0.47976275884163994,4427.447325813631,0.0,208.5078019379496,1.1859286269696336,133.68794775065996,-0.0,5.742384935944645,0.01959655788221075,3647.661488775299,0.0,108.72542574571965,0.976416283047707,2403.467010191198,-0.0,103.28974111149239,0.3524882802021609,86.24696233061434,8.69449890466973,12.978499843372958,4.347249452334865,6.9218665831322435,2.3185330412452614,6.056633260240715,2.028716411089604
47,5208.993909235244,4356.721274066822,695.3840093306031,2.5794336744150432,3209.0938944210347,-0.0,137.74356197947012,0.4700659595869681,9128.016722153388,0.0,430.04782301881727,2.4459805318736225,104.37378420911394,-0.0,4.484467770894217,0.015303768943309355,3977.0458226556852,0.0,118.5872419700492,1.0649810127400947,2099.8854950246423,-0.0,90.2647974336017,0.3080391418139259,144.46725458514462,10.325706134059445,18.305217945503617,5.162853067029722,9.762782904268597,2.7535216357491854,8.542435041235022,2.409331431280537
48,6050.729671818364,3447.6687427110887,684.2043206946527,2.537964119535854,3245.0213441537103,-0.0,139.4673792396971,0.47594868690239756,11296.390937891198,0.0,532.582540558599,3.029166655646869,101.84841105067271,-0.0,4.380588347219769,0.014949268302632235,4435.040405138762,0.0,132.40625643098457,1.1890836377036968,1180.6706016008218,-0.0,50.782961058501755,0.1733027734841803,180.95413955196432,11.130622712363445,21.270333827548697,5.565311356181723,11.344178041359305,2.968166056630252,9.92615578618939,2.5971452995514706
49,6626.030743808983,2924.421271570938,683.8231948572273,2.5365503843822506,3266.655990081202,-0.0,140.48370918470502,0.4794170312953524,10830.667834217793,0.0,510.87901802632723,2.9057236552513186,104.85894349082795,-0.0,4.512514835578774,0.015399482820495927,4701.130917372958,0.0,140.4460857881429,1.2612858870249735,368.823095938112,-0.0,15.870282935398771,0.05415919023537949,168.94818368020958,10.878803446514656,20.318780669355707,5.439401723257328,10.836683023656379,2.9010142524039084,9.482097645699326,2.5383874708534195
50,7099.987886839699,2506.370131033732,684.1531211847642,2.537774201823989,3275.4365369069656,-0.0,140.90628538458043,0.4808591218296645,11772.740161649455,0.0,555.4816362900257,3.159409710857334,102.6668586253501,-0.0,4.418873369105702,0.015079920402026189,4679.776010373335,0.0,139.84106257664672,1.255852433798418,213.51775475007295,-0.0,9.189352012219318,0.0313597347820156,185.3732561833717,11.220502685240172,21.615237413547835,5.610251342620086,11.528126620558846,2.992134049397379,10.087110792988991,2.618117293222707
51,7521.3381691123,2158.8756635353097,686.4193383768478,2.546180430411882,3280.8206411263004,-0.0,141.18196107467594,0.4817998972527574,10850.316586158224,0.0,512.0994792667617,2.912665265635609,105.19112897334232,-0.0,4.528784506867139,0.015455004970035446,4650.550196977835,0.0,139.01657121710505,1.248448031533106,96.64376025017134,-0.0,4.160091201273047,0.014196796092634634,166.59773511941006,10.828118138844035,20.12988773791462,5.414059069422017,10.735940126887794,2.887498170358409,9.393947611026826,2.5265608990636084
52,7867.711863817194,1843.4063760580157,685.7854311975676,2.543829036789439,3286.6237942110274,-0.0,141.46435202648902,0.4827635892891407,11841.82855165709,0.0,559.0006489021457,3.1794247786705863,103.07367697409427,-0.0,4.437799761522925,0.015144508922064951,4643.20989476947,0.0,138.8081782505051,1.246576543935194,96.6950023495479,-0.0,4.162580658937884,0.014205291657067961,185.49287395032846,11.22291562389524,21.62453500945526,5.61145781194762,11.53308533837614,2.9927774997053973,10.091449671079124,2.6186803122422226
