Zone1_Time,Zone1_q_htg,Zone1_q_clg,Zone2_Time,Zone2_q_htg,Zone2_q_clg,Zone3_Time,Zone3_q_htg,Zone3_q_clg,Zone4_Time,Zone4_q_htg,Zone4_q_clg,Zone5_Time,Zone5_q_htg,Zone5_q_clg,Zone6_Time,Zone6_q_htg,Zone6_q_clg
169575.4595022916,976.1926226631948,385368.7,169575.4595022916,17474.238237525435,0.0,169575.4595022916,632.3550825799072,132687.0,169575.4595022916,826.814895826941,0.0,169575.4595022916,209.03420193171937,9416.152321448933,169575.4595022916,6881.560459031841,0.0
169575.4595022916,976.1926226631948,385368.7,169575.4595022916,17474.238237525435,0.0,169575.4595022916,632.3550825799072,26826.124590732892,169575.4595022916,826.814895826941,0.0,169575.4595022916,209.03420193171937,9416.152321448933,169575.4595022916,6881.560459031841,0.0
169576.34149792415,976.1926226631948,385368.7,169576.34149792415,17474.238237525435,0.0,169576.34149792415,632.3550825799072,26826.124590732892,169576.34149792415,826.814895826941,0.0,169576.34149792415,209.03420193171937,9416.152321448933,169576.34149792415,6881.560459031841,0.0
169576.34149792415,976.1926226631948,157317.73074811613,169576.34149792415,17474.238237525435,0.0,169576.34149792415,632.3550825799072,26826.124590732892,169576.34149792415,826.814895826941,0.0,169576.34149792415,209.03420193171937,9416.152321448933,169576.34149792415,6881.560459031841,0.0
170002.7885336043,976.1926226631948,157317.73074811613,170002.7885336043,17474.238237525435,0.0,170002.7885336043,632.3550825799072,26826.124590732892,170002.7885336043,826.814895826941,0.0,170002.7885336043,209.03420193171937,9416.152321448933,170002.7885336043,6881.560459031841,0.0
170002.7885336043,976.1926226631948,157317.73074811613,170002.7885336043,17474.238237525435,0.0,170002.7885336043,632.3550825799072,26826.124590732892,170002.7885336043,826.814895826941,0.0,170002.7885336043,209.03420193171937,41957.0,170002.7885336043,6881.560459031841,0.0
170003.39596158933,976.1926226631948,157317.73074811613,170003.39596158933,17474.238237525435,0.0,170003.39596158933,632.3550825799072,26826.124590732892,170003.39596158933,826.814895826941,0.0,170003.39596158933,209.03420193171937,41957.0,170003.39596158933,6881.560459031841,0.0
170003.39596158933,21299.3,157317.73074811613,170003.39596158933,17474.238237525435,0.0,170003.39596158933,632.3550825799072,26826.124590732892,170003.39596158933,826.814895826941,0.0,170003.39596158933,209.03420193171937,41957.0,170003.39596158933,6881.560459031841,0.0
170006.60403841067,21299.3,157317.73074811613,170006.60403841067,17474.238237525435,0.0,170006.60403841067,632.3550825799072,26826.124590732892,170006.60403841067,826.814895826941,0.0,170006.60403841067,209.03420193171937,41957.0,170006.60403841067,6881.560459031841,0.0
170006.60403841067,976.1926226631948,157317.73074811613,170006.60403841067,17474.238237525435,0.0,170006.60403841067,632.3550825799072,26826.124590732892,170006.60403841067,826.814895826941,0.0,170006.60403841067,209.03420193171937,41957.0,170006.60403841067,6881.560459031841,0.0
170007.21146639573,976.1926226631948,157317.73074811613,170007.21146639573,17474.238237525435,0.0,170007.21146639573,632.3550825799072,26826.124590732892,170007.21146639573,826.814895826941,0.0,170007.21146639573,209.03420193171937,41957.0,170007.21146639573,6881.560459031841,0.0
170007.21146639573,976.1926226631948,157317.73074811613,170007.21146639573,17474.238237525435,0.0,170007.21146639573,632.3550825799072,26826.124590732892,170007.21146639573,826.814895826941,0.0,170007.21146639573,209.03420193171937,9416.152321448933,170007.21146639573,6881.560459031841,0.0
170064.0,976.1926226631948,157317.73074811613,170064.0,17474.238237525435,0.0,170064.0,632.3550825799072,26826.124590732892,170064.0,826.814895826941,0.0,170064.0,209.03420193171937,9416.152321448933,170064.0,6881.560459031841,0.0
170064.0,254.1034871933491,205170.53446775826,170064.0,30681.600000000002,0.0,170064.0,0.23982084377557703,44102.308883277416,170064.0,2059.7,0.0,170064.0,-0.0,18286.43612285624,170064.0,12154.9,0.0
